Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Tambour Desk or Shanghai-style furniture
",width,ornate,expensive,elaborate,modern,decorative
"Which is wider, and thus has more [MASK], Tambour Desk or shop furniture
",width,furniture,shops,expensive,room,decoration
"Which is wider, and thus has more [MASK], Tambour Desk or shop shelve
",width,shops,pronounced,flexibility,convenient,stores
"Which is wider, and thus has more [MASK], Tambour Desk or Side Chair
",width,pronounced,flexibility,curves,rounded,narrow
"Which is wider, and thus has more [MASK], Tambour Desk or Snuff Tablet
",width,pronounced,flexibility,depth,curves,holes
"Which is wider, and thus has more [MASK], Tambour Desk or Spindle-back armchair
",width,rounded,flexible,comfortable,slender,flexibility
"Which is wider, and thus has more [MASK], Tambour Desk or Spoon racks
",width,spacious,compact,flexible,comfortable,rounded
"Which is wider, and thus has more [MASK], Tambour Desk or Standing aid
",width,flexibility,efficient,flexible,pronounced,convenient
"Which is wider, and thus has more [MASK], Tambour Desk or street furniture
",width,expensive,furniture,modern,shops,decorative
"Which is wider, and thus has more [MASK], Tambour Desk or support furniture
",width,flexibility,flexible,space,furniture,lightweight
"Which is wider, and thus has more [MASK], Tambour Desk or Suzhou-style furniture
",width,ornate,expensive,modern,elaborate,luxurious
"Which is wider, and thus has more [MASK], Tambour Desk or Table Desk
",width,flexibility,pronounced,depth,curves,possibilities
"Which is wider, and thus has more [MASK], Tambour Desk or table toilet
",width,seating,toilets,room,seats,convenient
"Which is wider, and thus has more [MASK], Tambour Desk or Tall-case Clock
",width,rounded,compact,pronounced,flexible,robust
"Which is wider, and thus has more [MASK], Tambour Desk or Tall Clock
",width,pronounced,flexibility,curves,rounded,narrow
"Which is wider, and thus has more [MASK], Tambour Desk or Tea Table
",width,pronounced,flexibility,curves,depth,narrow
"Which is wider, and thus has more [MASK], Tambour Desk or teacher's desk
",width,classrooms,room,rooms,seats,space
"Which is wider, and thus has more [MASK], Tambour Desk or tool board
",width,flexibility,flexible,detail,tools,lightweight
"Which is wider, and thus has more [MASK], Tambour Desk or towel rack
",width,flexible,flexibility,lightweight,convenient,room
"Which is wider, and thus has more [MASK], Tambour Desk or Tripod Brazier
",width,inhabitants,pronounced,curves,depth,speakers
"Which is wider, and thus has more [MASK], Tambour Desk or Ulm stool
",width,pronounced,curves,flexibility,depth,rounded
"Which is wider, and thus has more [MASK], Tambour Desk or umbrella holder
",width,flexibility,umbrella,flexible,compact,rounded
"Which is wider, and thus has more [MASK], Tambour Desk or UP series
",width,compact,pronounced,narrow,efficient,complicated
"Which is wider, and thus has more [MASK], Tambour Desk or Wall Bracket
",width,flexibility,pronounced,depth,options,lakes
"Which is wider, and thus has more [MASK], Tambour Desk or Wall Clock
",width,pronounced,flexibility,curves,depth,narrow
"Which is wider, and thus has more [MASK], Tambour Desk or wall rack
",width,flexibility,rounded,room,flexible,concrete
"Which is wider, and thus has more [MASK], Tambour Desk or Waterfall furniture
",width,spacious,flexibility,narrow,compact,dense
"Which is wider, and thus has more [MASK], Tambour Desk or Wooden Casket
",width,lakes,inhabitants,pronounced,bays,beaches
"Which is wider, and thus has more [MASK], Tambour Desk or Work Table
",width,flexibility,pronounced,curves,depth,edges
"Which is wider, and thus has more [MASK], Tambour Desk or worship furniture
",width,elaborate,ornate,seating,spacious,decoration
"Which is wider, and thus has more [MASK], Tambour Desk or Writing table
",width,convenient,flexibility,detail,rounded,pronounced
"Which is wider, and thus has more [MASK], Tambour Desk or Yokeback Armchair
",width,flexibility,rounded,pronounced,curves,slender
"Which is wider, and thus has more [MASK], Tea Table or Room Divider
",width,flexibility,curves,nodes,depth,edges
"Which is wider, and thus has more [MASK], Tea Table or Wisteria Lamp
",width,fruit,flowers,branches,dense,depth
"Which is wider, and thus has more [MASK], Tea Table or Dressing Cabinet
",width,flexibility,curves,depth,pronounced,width
"Which is wider, and thus has more [MASK], Tea Table or Abbot's Stall
",width,bays,rooms,curves,seating,rounded
"Which is wider, and thus has more [MASK], Tea Table or Abbotsford style
",width,elaborate,ornate,spacious,pronounced,formal
"Which is wider, and thus has more [MASK], Tea Table or ancient furniture
",width,ornate,furniture,elaborate,decorative,modern
"Which is wider, and thus has more [MASK], Tea Table or Animal furniture
",width,furniture,spacious,decorative,flexible,space
"Which is wider, and thus has more [MASK], Tea Table or antique furniture
",width,furniture,modern,expensive,ornate,decorative
"Which is wider, and thus has more [MASK], Tea Table or Arca Bau
",width,branches,depth,flexibility,layers,curves
"Which is wider, and thus has more [MASK], Tea Table or Arca Canastra
",width,branches,depth,curves,flowers,dimensions
"Which is wider, and thus has more [MASK], Tea Table or architectural furniture
",width,decorative,furniture,ornate,decoration,expensive
"Which is wider, and thus has more [MASK], Tea Table or Armário Armário-Estante
",width,seats,flexibility,branches,subdivisions,depth
"Which is wider, and thus has more [MASK], Tea Table or Armário Guarda-Comida
",width,branches,seats,subdivisions,inhabitants,curves
"Which is wider, and thus has more [MASK], Tea Table or Armário Guarda-Louça
",width,seats,branches,curves,flexibility,depth
"Which is wider, and thus has more [MASK], Tea Table or Armário Guarda-Roupa
",width,seats,branches,beaches,inhabitants,restaurants
"Which is wider, and thus has more [MASK], Tea Table or Armário Vitrina-Armário
",width,shops,restaurants,beaches,streets,seats
"Which is wider, and thus has more [MASK], Tea Table or Armário Vitrine
",width,flexibility,soluble,fluid,protein,complications
"Which is wider, and thus has more [MASK], Tea Table or Armário: Guarda-Roupa
",width,subdivisions,branches,beaches,restaurants,inhabitants
"Which is wider, and thus has more [MASK], Tea Table or Baby furniture
",width,furniture,spacious,flexible,decorative,space
"Which is wider, and thus has more [MASK], Tea Table or Bed tables
",width,squares,convenient,curves,rows,detail
"Which is wider, and thus has more [MASK], Tea Table or beer tap
",width,beer,drinks,alcohol,restaurants,water
"Which is wider, and thus has more [MASK], Tea Table or Beijing-style furniture
",width,ornate,decorative,elaborate,expensive,spacious
"Which is wider, and thus has more [MASK], Tea Table or book chest
",width,shelves,drawers,storage,room,pages
"Which is wider, and thus has more [MASK], Tea Table or Bureau table
",width,flexibility,squares,detail,curves,depth
"Which is wider, and thus has more [MASK], Tea Table or campaign furniture
",width,seating,expensive,flexible,flexibility,seats
"Which is wider, and thus has more [MASK], Tea Table or Candle Bracket
",width,flexibility,curves,twists,depth,holes
"Which is wider, and thus has more [MASK], Tea Table or Candle Stand
",width,flexibility,curves,rounded,pronounced,flexible
"Which is wider, and thus has more [MASK], Tea Table or Card table
",width,flexibility,depth,curves,squares,convenient
"Which is wider, and thus has more [MASK], Tea Table or Center Table
",width,flexibility,curves,depth,edges,spaces
"Which is wider, and thus has more [MASK], Tea Table or chair back
",width,seating,seats,chairs,flexibility,space
"Which is wider, and thus has more [MASK], Tea Table or chaise longue
",width,curves,flexibility,depth,seats,room
"Which is wider, and thus has more [MASK], Tea Table or cheval glass
",width,windows,glass,decoration,expensive,space
"Which is wider, and thus has more [MASK], Tea Table or choir screen
",width,seating,seats,rounded,spacious,windows
"Which is wider, and thus has more [MASK], Tea Table or church shelf
",width,shops,churches,seating,rooms,nave
"Which is wider, and thus has more [MASK], Tea Table or Clothes valet
",width,spacious,curves,flexibility,narrow,rounded
"Which is wider, and thus has more [MASK], Tea Table or Cofre Portátil
",width,flexibility,curves,depth,edges,dimensions
"Which is wider, and thus has more [MASK], Tea Table or Coin cabinet
",width,flexibility,flexible,efficient,options,seats
"Which is wider, and thus has more [MASK], Tea Table or Console Table
",width,flexibility,curves,depth,edges,dimensions
"Which is wider, and thus has more [MASK], Tea Table or Corner Cabinet
",width,flexibility,curves,depth,edges,rounded
"Which is wider, and thus has more [MASK], Tea Table or Corner Cabinet
",width,flexibility,curves,depth,edges,rounded
"Which is wider, and thus has more [MASK], Tea Table or Corner chair
",width,seating,seats,flexibility,chairs,flexible
"Which is wider, and thus has more [MASK], Tea Table or Coromandel lacquer
",width,layers,dense,expensive,fruit,flowers
"Which is wider, and thus has more [MASK], Tea Table or cue stand
",width,flexibility,seating,seats,depth,flexible
"Which is wider, and thus has more [MASK], Tea Table or Curule Chair
",width,flexibility,pronounced,curves,depth,rounded
"Which is wider, and thus has more [MASK], Tea Table or cylinder desk
",width,cylinders,flexible,diameter,rounded,cylindrical
"Which is wider, and thus has more [MASK], Tea Table or day bed
",width,beds,room,rooms,flexibility,seating
"Which is wider, and thus has more [MASK], Tea Table or dresser-litter bin
",width,litter,storage,toilets,compact,efficient
"Which is wider, and thus has more [MASK], Tea Table or Drop-front desk
",width,spacious,seats,seating,rounded,flexible
"Which is wider, and thus has more [MASK], Tea Table or Drop-front secretary
",width,flexibility,rounded,flexible,curves,seats
"Which is wider, and thus has more [MASK], Tea Table or Easy Chair
",width,flexibility,curves,depth,rounded,spaces
"Which is wider, and thus has more [MASK], Tea Table or entertainment center
",width,restaurants,shops,amenities,classrooms,retail
"Which is wider, and thus has more [MASK], Tea Table or Escrivaninha Cômoda-Escrivaninha
",width,branches,curves,beaches,bays,depth
"Which is wider, and thus has more [MASK], Tea Table or Escrivaninha Portátil
",width,curves,branches,depth,flexibility,beaches
"Which is wider, and thus has more [MASK], Tea Table or Estante Infantil
",width,flexibility,curves,dimensions,depth,edges
"Which is wider, and thus has more [MASK], Tea Table or Fall-front Secretary
",width,rounded,curved,pronounced,flexible,curves
"Which is wider, and thus has more [MASK], Tea Table or Flower Stand
",width,curves,flexibility,depth,rounded,branches
"Which is wider, and thus has more [MASK], Tea Table or folding stool
",width,flexible,rounded,flexibility,folding,curved
"Which is wider, and thus has more [MASK], Tea Table or foot shelf
",width,flexibility,space,depth,vertical,width
"Which is wider, and thus has more [MASK], Tea Table or four-poster bed
",width,spacious,narrow,rounded,beds,compact
"Which is wider, and thus has more [MASK], Tea Table or furniture component
",width,furniture,seating,space,room,decoration
"Which is wider, and thus has more [MASK], Tea Table or Gallery Structure
",width,flexibility,depth,curves,rounded,flexible
"Which is wider, and thus has more [MASK], Tea Table or Gaming Table
",width,flexibility,depth,curves,edges,layers
"Which is wider, and thus has more [MASK], Tea Table or garden furniture
",width,furniture,spacious,decorative,seating,lawn
"Which is wider, and thus has more [MASK], Tea Table or giant furniture
",width,furniture,flexible,ornate,elaborate,chairs
"Which is wider, and thus has more [MASK], Tea Table or Guangzhou-style furniture
",width,ornate,decorative,elaborate,expensive,spacious
"Which is wider, and thus has more [MASK], Tea Table or hanger floor
",width,seating,flexibility,seats,space,flexible
"Which is wider, and thus has more [MASK], Tea Table or home apothecary
",width,stable,efficient,convenient,beds,specialised
"Which is wider, and thus has more [MASK], Tea Table or keeps food
",width,food,vegetables,meat,flexibility,room
"Which is wider, and thus has more [MASK], Tea Table or kitchen sink
",width,kitchen,toilets,sinks,bedrooms,room
"Which is wider, and thus has more [MASK], Tea Table or knickknacks shelf
",width,curves,flexibility,squares,rounded,spaces
"Which is wider, and thus has more [MASK], Tea Table or lacquered furniture
",width,decorative,ornate,elaborate,polished,rounded
"Which is wider, and thus has more [MASK], Tea Table or Lazy Susan
",width,pronounced,edges,layers,flexibility,curves
"Which is wider, and thus has more [MASK], Tea Table or leather furniture
",width,leather,furniture,flexible,lightweight,wood
"Which is wider, and thus has more [MASK], Tea Table or library steps
",width,flexibility,libraries,accessible,flexible,convenient
"Which is wider, and thus has more [MASK], Tea Table or Library Table
",width,flexibility,depth,curves,space,spaces
"Which is wider, and thus has more [MASK], Tea Table or Linen Press
",width,flexibility,curves,depth,edges,layers
"Which is wider, and thus has more [MASK], Tea Table or litter box
",width,seating,seats,storage,space,room
"Which is wider, and thus has more [MASK], Tea Table or liturgical furniture
",width,ornate,decorative,elaborate,liturgical,spacious
"Which is wider, and thus has more [MASK], Tea Table or low cabinet
",width,flexibility,rounded,narrow,compact,depth
"Which is wider, and thus has more [MASK], Tea Table or Macquarie Chest
",width,pronounced,dense,rounded,depth,narrow
"Which is wider, and thus has more [MASK], Tea Table or magazine rack
",width,storage,magazines,space,flexible,compact
"Which is wider, and thus has more [MASK], Tea Table or Marriage Chest
",width,depth,pronounced,flexibility,narrow,curves
"Which is wider, and thus has more [MASK], Tea Table or Mechanical table
",width,flexibility,convenient,curves,seats,depth
"Which is wider, and thus has more [MASK], Tea Table or Medal cabinet
",width,flexibility,flexible,seats,efficient,spacious
"Which is wider, and thus has more [MASK], Tea Table or Mesa Consolo
",width,curves,flexibility,depth,dimensions,spaces
"Which is wider, and thus has more [MASK], Tea Table or Mesa Criado-Mudo
",width,curves,flexibility,branches,depth,subdivisions
"Which is wider, and thus has more [MASK], Tea Table or Mesa Infantil
",width,flexibility,curves,depth,flexible,layers
"Which is wider, and thus has more [MASK], Tea Table or Mesa Lavatório
",width,flexibility,curves,seats,depth,layers
"Which is wider, and thus has more [MASK], Tea Table or Mesa: Criado-Mudo
",width,subdivisions,branches,vowels,varieties,edges
"Which is wider, and thus has more [MASK], Tea Table or Ming-style furniture
",width,ornate,elaborate,decorative,spacious,expensive
"Which is wider, and thus has more [MASK], Tea Table or mobile shelving
",width,flexible,compact,flexibility,efficient,robust
"Which is wider, and thus has more [MASK], Tea Table or Mobilio Biblioteca
",width,rooms,spacious,seats,galleries,seating
"Which is wider, and thus has more [MASK], Tea Table or Namban screen
",width,rounded,flexibility,narrow,flexible,depth
"Which is wider, and thus has more [MASK], Tea Table or office furniture
",width,furniture,rooms,spacious,shops,bedrooms
"Which is wider, and thus has more [MASK], Tea Table or Ornamental Panel
",width,pronounced,rounded,elaborate,complicated,decorative
"Which is wider, and thus has more [MASK], Tea Table or Overmantel Mirror
",width,flexibility,detail,depth,layers,dimensions
"Which is wider, and thus has more [MASK], Tea Table or park furniture
",width,spacious,seating,gardens,rooms,shops
"Which is wider, and thus has more [MASK], Tea Table or patent furniture
",width,expensive,flexible,flexibility,furniture,efficient
"Which is wider, and thus has more [MASK], Tea Table or Pier Mirror
",width,flexibility,curves,depth,rounded,edges
"Which is wider, and thus has more [MASK], Tea Table or Pier table
",width,flexibility,curves,squares,depth,convenient
"Which is wider, and thus has more [MASK], Tea Table or pilgrim furniture
",width,elaborate,spacious,shops,ornate,decorative
"Which is wider, and thus has more [MASK], Tea Table or plastic furniture
",width,flexible,lightweight,plastic,expensive,compact
"Which is wider, and thus has more [MASK], Tea Table or portable counter
",width,portable,flexible,efficient,convenient,storage
"Which is wider, and thus has more [MASK], Tea Table or Preguiceiro Infantil
",width,branches,seats,depth,flexibility,restaurants
"Which is wider, and thus has more [MASK], Tea Table or Prestige Chair
",width,curves,flexibility,depth,pronounced,rounded
"Which is wider, and thus has more [MASK], Tea Table or Provençal breadbox
",width,flexible,flexibility,compact,convenient,rounded
"Which is wider, and thus has more [MASK], Tea Table or ready-to-assemble furniture
",width,flexible,expensive,compact,lightweight,comfortable
"Which is wider, and thus has more [MASK], Tea Table or Rolltop desk
",width,flexibility,rounded,seats,seating,spacious
"Which is wider, and thus has more [MASK], Tea Table or room divider
",width,room,flexibility,seating,space,seats
"Which is wider, and thus has more [MASK], Tea Table or Rotated Rectangle
",width,rounded,curved,slender,narrow,pronounced
"Which is wider, and thus has more [MASK], Tea Table or Round table
",width,flexibility,curves,squares,depth,convenient
"Which is wider, and thus has more [MASK], Tea Table or roundback armchair
",width,rounded,curved,slender,flexible,comfortable
"Which is wider, and thus has more [MASK], Tea Table or rustic furniture
",width,ornate,decorative,spacious,elaborate,detailed
"Which is wider, and thus has more [MASK], Tea Table or Sankheda furniture
",width,curves,squares,flexibility,rooms,spacious
"Which is wider, and thus has more [MASK], Tea Table or school furniture
",width,classrooms,furniture,shops,rooms,seating
"Which is wider, and thus has more [MASK], Tea Table or secretary desk
",width,offices,seats,seating,chairs,room
"Which is wider, and thus has more [MASK], Tea Table or sex furniture
",width,flexibility,curves,flexible,seating,feminine
"Which is wider, and thus has more [MASK], Tea Table or Shanghai-style furniture
",width,ornate,decorative,elaborate,expensive,spacious
"Which is wider, and thus has more [MASK], Tea Table or shop furniture
",width,shops,furniture,stores,rooms,seating
"Which is wider, and thus has more [MASK], Tea Table or shop shelve
",width,shops,stores,restaurants,rooms,flexibility
"Which is wider, and thus has more [MASK], Tea Table or Side Chair
",width,curves,flexibility,rounded,depth,edges
"Which is wider, and thus has more [MASK], Tea Table or Snuff Tablet
",width,flexibility,depth,pronounced,layers,holes
"Which is wider, and thus has more [MASK], Tea Table or Spindle-back armchair
",width,flexible,rounded,comfortable,flexibility,curved
"Which is wider, and thus has more [MASK], Tea Table or Spoon racks
",width,spacious,flexible,comfortable,compact,convenient
"Which is wider, and thus has more [MASK], Tea Table or Standing aid
",width,flexibility,flexible,efficient,depth,convenient
"Which is wider, and thus has more [MASK], Tea Table or street furniture
",width,furniture,shops,rooms,seating,windows
"Which is wider, and thus has more [MASK], Tea Table or support furniture
",width,flexibility,flexible,space,seats,seating
"Which is wider, and thus has more [MASK], Tea Table or Suzhou-style furniture
",width,ornate,elegant,elaborate,luxurious,expensive
"Which is wider, and thus has more [MASK], Tea Table or Table Desk
",width,flexibility,curves,depth,detail,edges
"Which is wider, and thus has more [MASK], Tea Table or table toilet
",width,seating,toilets,seats,tables,chairs
"Which is wider, and thus has more [MASK], Tea Table or Tall-case Clock
",width,rounded,compact,flexible,robust,complicated
"Which is wider, and thus has more [MASK], Tea Table or Tall Clock
",width,flexibility,curves,depth,rounded,edges
"Which is wider, and thus has more [MASK], Tea Table or Tambour Desk
",width,flexibility,depth,curves,pronounced,bays
"Which is wider, and thus has more [MASK], Tea Table or teacher's desk
",width,classrooms,seats,seating,room,rooms
"Which is wider, and thus has more [MASK], Tea Table or tool board
",width,flexibility,flexible,tools,handles,space
"Which is wider, and thus has more [MASK], Tea Table or towel rack
",width,flexible,flexibility,room,storage,seating
"Which is wider, and thus has more [MASK], Tea Table or Tripod Brazier
",width,flexibility,curves,depth,edges,dimensions
"Which is wider, and thus has more [MASK], Tea Table or Ulm stool
",width,flexibility,curves,depth,rounded,pronounced
"Which is wider, and thus has more [MASK], Tea Table or umbrella holder
",width,flexibility,flexible,seats,seating,branches
"Which is wider, and thus has more [MASK], Tea Table or UP series
",width,compact,complicated,efficient,flexible,narrow
"Which is wider, and thus has more [MASK], Tea Table or Wall Bracket
",width,flexibility,depth,curves,seats,layers
"Which is wider, and thus has more [MASK], Tea Table or Wall Clock
",width,flexibility,curves,depth,edges,rounded
"Which is wider, and thus has more [MASK], Tea Table or wall rack
",width,space,flexibility,room,storage,vertical
"Which is wider, and thus has more [MASK], Tea Table or Waterfall furniture
",width,flexibility,spacious,seating,vertical,space
"Which is wider, and thus has more [MASK], Tea Table or Wooden Casket
",width,flexibility,depth,curves,pronounced,layers
"Which is wider, and thus has more [MASK], Tea Table or Work Table
",width,flexibility,depth,curves,edges,dimensions
"Which is wider, and thus has more [MASK], Tea Table or worship furniture
",width,seating,elaborate,spacious,rooms,space
"Which is wider, and thus has more [MASK], Tea Table or Writing table
",width,flexibility,convenient,depth,detail,curves
"Which is wider, and thus has more [MASK], Tea Table or Yokeback Armchair
",width,flexibility,rounded,curves,flexible,curved
"Which is wider, and thus has more [MASK], teacher's desk or Room Divider
",width,classrooms,space,room,convenient,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Wisteria Lamp
",width,classrooms,room,space,rooms,furniture
"Which is wider, and thus has more [MASK], teacher's desk or Dressing Cabinet
",width,room,seating,flexibility,space,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Abbot's Stall
",width,classrooms,room,space,rooms,furniture
"Which is wider, and thus has more [MASK], teacher's desk or Abbotsford style
",width,spacious,ornate,comfortable,convenient,formal
"Which is wider, and thus has more [MASK], teacher's desk or ancient furniture
",width,furniture,rooms,room,classrooms,space
"Which is wider, and thus has more [MASK], teacher's desk or Animal furniture
",width,furniture,classrooms,comfortable,room,spacious
"Which is wider, and thus has more [MASK], teacher's desk or antique furniture
",width,furniture,classrooms,room,rooms,space
"Which is wider, and thus has more [MASK], teacher's desk or Arca Bau
",width,classrooms,room,space,rooms,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Arca Canastra
",width,classrooms,space,rooms,room,seats
"Which is wider, and thus has more [MASK], teacher's desk or architectural furniture
",width,furniture,space,classrooms,room,rooms
"Which is wider, and thus has more [MASK], teacher's desk or Armário Armário-Estante
",width,classrooms,spacious,space,room,rooms
"Which is wider, and thus has more [MASK], teacher's desk or Armário Guarda-Comida
",width,classrooms,space,spacious,room,seats
"Which is wider, and thus has more [MASK], teacher's desk or Armário Guarda-Louça
",width,classrooms,space,spacious,room,seats
"Which is wider, and thus has more [MASK], teacher's desk or Armário Guarda-Roupa
",width,classrooms,space,room,rooms,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Armário Vitrina-Armário
",width,classrooms,rooms,spacious,space,room
"Which is wider, and thus has more [MASK], teacher's desk or Armário Vitrine
",width,room,space,classrooms,furniture,seats
"Which is wider, and thus has more [MASK], teacher's desk or Armário: Guarda-Roupa
",width,classrooms,spacious,accessible,seats,room
"Which is wider, and thus has more [MASK], teacher's desk or Baby furniture
",width,furniture,classrooms,room,space,comfortable
"Which is wider, and thus has more [MASK], teacher's desk or Bed tables
",width,classrooms,room,seats,seating,space
"Which is wider, and thus has more [MASK], teacher's desk or beer tap
",width,classrooms,seating,room,seats,rooms
"Which is wider, and thus has more [MASK], teacher's desk or Beijing-style furniture
",width,comfortable,spacious,ornate,expensive,furniture
"Which is wider, and thus has more [MASK], teacher's desk or book chest
",width,room,classrooms,space,shelves,seats
"Which is wider, and thus has more [MASK], teacher's desk or Bureau table
",width,classrooms,room,space,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or campaign furniture
",width,classrooms,space,furniture,seating,seats
"Which is wider, and thus has more [MASK], teacher's desk or Candle Bracket
",width,classrooms,room,seating,space,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Candle Stand
",width,space,convenient,room,classrooms,seating
"Which is wider, and thus has more [MASK], teacher's desk or Card table
",width,classrooms,room,space,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or Center Table
",width,classrooms,space,room,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or chair back
",width,room,space,seats,seating,classrooms
"Which is wider, and thus has more [MASK], teacher's desk or chaise longue
",width,room,space,rooms,classrooms,seating
"Which is wider, and thus has more [MASK], teacher's desk or cheval glass
",width,space,room,classrooms,rooms,spacious
"Which is wider, and thus has more [MASK], teacher's desk or choir screen
",width,classrooms,seats,seating,room,spacious
"Which is wider, and thus has more [MASK], teacher's desk or church shelf
",width,classrooms,room,space,rooms,seating
"Which is wider, and thus has more [MASK], teacher's desk or Clothes valet
",width,spacious,room,rooms,space,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Cofre Portátil
",width,classrooms,space,room,spacious,rooms
"Which is wider, and thus has more [MASK], teacher's desk or Coin cabinet
",width,room,space,convenient,classrooms,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Console Table
",width,space,room,classrooms,spacious,seating
"Which is wider, and thus has more [MASK], teacher's desk or Corner Cabinet
",width,classrooms,space,room,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Corner Cabinet
",width,classrooms,space,room,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Corner chair
",width,classrooms,room,comfortable,space,seats
"Which is wider, and thus has more [MASK], teacher's desk or Coromandel lacquer
",width,furniture,space,decoration,room,ornate
"Which is wider, and thus has more [MASK], teacher's desk or cue stand
",width,classrooms,seats,room,seating,space
"Which is wider, and thus has more [MASK], teacher's desk or Curule Chair
",width,classrooms,room,space,spacious,seats
"Which is wider, and thus has more [MASK], teacher's desk or cylinder desk
",width,room,space,classrooms,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or day bed
",width,classrooms,room,rooms,space,spacious
"Which is wider, and thus has more [MASK], teacher's desk or dresser-litter bin
",width,classrooms,room,furniture,space,toilets
"Which is wider, and thus has more [MASK], teacher's desk or Drop-front desk
",width,spacious,space,room,classrooms,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Drop-front secretary
",width,classrooms,room,space,seats,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Easy Chair
",width,classrooms,space,room,seats,convenient
"Which is wider, and thus has more [MASK], teacher's desk or entertainment center
",width,classrooms,rooms,room,amenities,facilities
"Which is wider, and thus has more [MASK], teacher's desk or Escrivaninha Cômoda-Escrivaninha
",width,classrooms,spacious,rooms,room,facilities
"Which is wider, and thus has more [MASK], teacher's desk or Escrivaninha Portátil
",width,classrooms,spacious,seats,rooms,room
"Which is wider, and thus has more [MASK], teacher's desk or Estante Infantil
",width,classrooms,space,room,rooms,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Fall-front Secretary
",width,spacious,convenient,space,room,comfortable
"Which is wider, and thus has more [MASK], teacher's desk or Flower Stand
",width,classrooms,space,room,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or folding stool
",width,seating,seats,comfortable,room,chairs
"Which is wider, and thus has more [MASK], teacher's desk or foot shelf
",width,space,room,classrooms,flexibility,seating
"Which is wider, and thus has more [MASK], teacher's desk or four-poster bed
",width,spacious,room,classrooms,comfortable,space
"Which is wider, and thus has more [MASK], teacher's desk or furniture component
",width,furniture,room,space,seating,classrooms
"Which is wider, and thus has more [MASK], teacher's desk or Gallery Structure
",width,classrooms,space,room,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Gaming Table
",width,classrooms,space,room,spacious,seats
"Which is wider, and thus has more [MASK], teacher's desk or garden furniture
",width,furniture,room,classrooms,space,spacious
"Which is wider, and thus has more [MASK], teacher's desk or giant furniture
",width,furniture,room,classrooms,space,chairs
"Which is wider, and thus has more [MASK], teacher's desk or Guangzhou-style furniture
",width,comfortable,spacious,ornate,expensive,convenient
"Which is wider, and thus has more [MASK], teacher's desk or hanger floor
",width,room,space,classrooms,seats,rooms
"Which is wider, and thus has more [MASK], teacher's desk or home apothecary
",width,classrooms,room,rooms,convenient,furniture
"Which is wider, and thus has more [MASK], teacher's desk or keeps food
",width,room,classrooms,space,rooms,seats
"Which is wider, and thus has more [MASK], teacher's desk or kitchen sink
",width,classrooms,room,space,rooms,furniture
"Which is wider, and thus has more [MASK], teacher's desk or knickknacks shelf
",width,classrooms,space,room,furniture,seats
"Which is wider, and thus has more [MASK], teacher's desk or lacquered furniture
",width,ornate,comfortable,expensive,spacious,decorative
"Which is wider, and thus has more [MASK], teacher's desk or Lazy Susan
",width,space,room,classrooms,spacious,rooms
"Which is wider, and thus has more [MASK], teacher's desk or leather furniture
",width,furniture,comfortable,space,room,seats
"Which is wider, and thus has more [MASK], teacher's desk or library steps
",width,classrooms,room,rooms,space,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Library Table
",width,classrooms,room,space,spacious,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Linen Press
",width,convenient,space,room,spacious,flexibility
"Which is wider, and thus has more [MASK], teacher's desk or litter box
",width,room,classrooms,space,seats,furniture
"Which is wider, and thus has more [MASK], teacher's desk or liturgical furniture
",width,comfortable,furniture,spacious,ornate,space
"Which is wider, and thus has more [MASK], teacher's desk or low cabinet
",width,space,room,comfortable,classrooms,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Macquarie Chest
",width,classrooms,room,space,convenient,spacious
"Which is wider, and thus has more [MASK], teacher's desk or magazine rack
",width,classrooms,room,space,convenient,seats
"Which is wider, and thus has more [MASK], teacher's desk or Marriage Chest
",width,room,space,classrooms,convenient,spacious
"Which is wider, and thus has more [MASK], teacher's desk or Mechanical table
",width,classrooms,room,space,seats,seating
"Which is wider, and thus has more [MASK], teacher's desk or Medal cabinet
",width,classrooms,spacious,room,space,convenient
"Which is wider, and thus has more [MASK], teacher's desk or Mesa Consolo
",width,classrooms,space,room,spacious,rooms
