,Masked Sentence,Prediction
4171,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Corner Cabinets
","detail, depth, width, flexibility, seats"
4172,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Doors
","width, depth, detail, than, edges"
4173,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Louis XVI Style Candle Brackets
","detail, flexibility, depth, decoration, holes"
4174,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Panels from a Choir Stall
","detail, than, width, depth, decoration"
4175,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pair of Stools
","width, depth, than, edges, difficulty"
4176,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Pansy Border Table Lamp
","depth, detail, flexibility, edges, width"
4177,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Peony Floor Lamp with a Bamboo Base
","detail, flexibility, edges, curves, holes"
4178,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Provençal bread trough
","flexibility, variety, depth, texture, width"
4179,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Scenes of Fables
","detail, decoration, depth, details, elaborate"
4180,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Set of chests of the Paulista Museum
","decoration, detail, decorations, elaborate, ornate"
4181,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Side Table with Everted Ends
","detail, decoration, width, flexibility, depth"
4182,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Sideboard and Cellarette
","flexibility, seats, detail, seating, decoration"
4183,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Small desk with folding top
","space, detail, flexibility, seats, decoration"
4184,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Table of Don Rodrigo Calderón
","detail, depth, decoration, edges, width"
4185,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Throne with tapestry seat
","detail, decoration, seats, elaborate, details"
4186,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Transitional Side Chair
","flexibility, depth, detail, width, edges"
4187,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Upper Paneling from a Sacristy Armoire
","decoration, detail, decorative, decorations, width"
4188,"Which is wider, and thus has more [MASK], Panel from a Choir Stall or Wheelchair accessible seats
","seats, seating, flexibility, comfortable, accessible"
4189,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Arca Mala de Viagem
","flexibility, branches, dense, narrow, spacious"
4190,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Arredo camera da letto
","compact, flexibility, expensive, detail, flexible"
4191,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Augsburg Art Cabinet
","flexible, efficient, compact, robust, complicated"
4192,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Baú de viagem
","flexibility, branches, complicated, narrow, dense"
4193,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Bahut-étagère la berce des près
","subdivisions, branches, narrow, inhabitants, curves"
4194,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or bonsai display table
","flexible, efficient, compact, convenient, robust"
4195,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Box with Military Scenes from Antiquity
","flexible, complicated, compact, efficient, robust"
4196,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Cabide de Pé
","flexibility, flexible, efficient, compact, stable"
4197,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Cabinet on stand
","flexible, efficient, convenient, compact, flexibility"
4198,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Cadeira furada feminina
","dense, slender, branches, branched, mature"
4199,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Cadeira furada masculina
","dense, slender, depth, branches, narrow"
4200,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Candle Bracket Pair
","efficient, flexibility, dense, pronounced, narrow"
4201,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","elaborate, detail, decorative, detailed, ornate"
4202,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Cassone from the Colonna family
","common, complex, distinct, robust, stable"
4203,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Cassone with Mannerist Design Elements
","flexible, efficient, stable, robust, flexibility"
4204,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Chair or Bed Leg with the God Bes
","flexible, compact, complicated, pronounced, efficient"
4205,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Chest of Drawers
","dense, compact, common, pronounced, efficient"
4206,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Classic Chinese furniture
","flexible, expensive, compact, robust, ornate"
4207,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Commode à vantaux
","efficient, compact, flexibility, flexible, complicated"
4208,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Confidant from the Batlló House
","efficient, flexibility, flexible, stable, complicated"
4209,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Console Table Depicting Chronos, or Father Time
","complicated, flexible, flexibility, efficient, compact"
4210,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Console Table Top
","efficient, flexible, compact, complicated, flexibility"
4211,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Daffodil Table Lamp
","dense, flexible, efficient, robust, compact"
4212,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Desk and Bookcase
","flexible, compact, efficient, flexibility, complicated"
4213,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Door and Frame
","compact, flexibility, flexible, efficient, complicated"
4214,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Door to Gothic Marriage Chest
","flexible, dense, robust, efficient, pronounced"
4215,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Doorway from the Isaac Gillet House, Painesville, Ohio
","accessible, narrow, convenient, spacious, efficient"
4216,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Eames Storage Unit
","efficient, flexible, compact, robust, flexibility"
4217,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or entrance desk S.M.A.K. Gent
","spacious, efficient, convenient, flexible, accessible"
4218,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Fire Screen and Textile Panels
","flexible, efficient, robust, compact, versatile"
4219,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","detail, elaborate, details, dimensions, interesting"
4220,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Gothic Marriage Chest
","dense, flexible, pronounced, robust, compact"
4221,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Gothic Marriage Chest
","dense, flexible, pronounced, robust, compact"
4222,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or High chest of drawers
","spacious, narrow, compact, elaborate, ornate"
4223,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Leito de casal
","narrow, flexibility, dense, branches, compact"
4224,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Liège-Aachen Baroque furniture
","elaborate, ornate, expensive, modern, detailed"
4225,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Louis XVI Style Candle Bracket
","flexible, efficient, flexibility, compact, robust"
4226,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Madame Guimard's furniture
","ornate, elaborate, expensive, spacious, decorative"
4227,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Marital stool with male and female caryatids
","flexible, robust, slender, dense, rounded"
4228,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Mesa de Cavalete
","compact, flexibility, stable, narrow, accessible"
4229,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Mesa de Centro
","efficient, flexibility, compact, flexible, complicated"
4230,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Mesa de Jogo
","efficient, flexibility, compact, flexible, stable"
4231,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Meuble mural décoré d'ombellifères
","elaborate, narrow, spacious, decorative, ornate"
4232,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Miniature chair from Skyros
","flexible, efficient, compact, comfortable, spacious"
4233,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Mirror with Ornamented Frame
","robust, flexible, pronounced, rounded, compact"
4234,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Mobilio sala tavola matematica
","dense, slender, branches, flexible, flexibility"
4235,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Oak chest with biblical subjects
","elaborate, ornate, detailed, decorative, colorful"
4236,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Oratório de pousar
","branches, narrow, subdivisions, inhabitants, spacious"
4237,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Oratório de pousar com grupo escultórico religioso
","branches, clubs, autonomy, subdivisions, inhabitants"
4238,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Andirons
","branches, dense, narrow, pronounced, than"
4239,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Armchairs
","flexible, efficient, flexibility, compact, convenient"
4240,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Bookcases
","flexible, complicated, compact, dense, complex"
4241,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Candle Stands
","dense, narrow, pronounced, complicated, efficient"
4242,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Corner Cabinets
","efficient, flexible, complicated, flexibility, compact"
4243,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Doors
","efficient, complicated, flexible, narrow, dense"
4244,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Louis XVI Style Candle Brackets
","efficient, flexible, complicated, stable, flexibility"
4245,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Panels from a Choir Stall
","narrow, elaborate, convenient, pronounced, efficient"
4246,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Pair of Stools
","efficient, compact, dense, complicated, flexible"
4247,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Panel from a Choir Stall
","flexible, efficient, compact, pronounced, robust"
4248,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Peony Floor Lamp with a Bamboo Base
","compact, efficient, dense, pronounced, flexible"
4249,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Provençal bread trough
","flexible, dense, pronounced, efficient, convenient"
4250,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Scenes of Fables
","complicated, flexible, detailed, compact, efficient"
4251,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Set of chests of the Paulista Museum
","elaborate, ornate, spacious, decorative, slender"
4252,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Side Table with Everted Ends
","flexible, robust, compact, efficient, complicated"
4253,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Sideboard and Cellarette
","flexible, compact, flexibility, expensive, robust"
4254,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Small desk with folding top
","flexible, compact, comfortable, spacious, rounded"
4255,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Table of Don Rodrigo Calderón
","complicated, dense, compact, flexible, efficient"
4256,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Throne with tapestry seat
","elaborate, spacious, flexible, ornate, compact"
4257,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Transitional Side Chair
","flexible, efficient, complicated, compact, robust"
4258,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Upper Paneling from a Sacristy Armoire
","flexible, pronounced, elaborate, slender, narrow"
4259,"Which is wider, and thus has more [MASK], Pansy Border Table Lamp or Wheelchair accessible seats
","comfortable, spacious, flexible, compact, accessible"
4260,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Arca Mala de Viagem
","spacious, dense, narrow, compact, accessible"
4261,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Arredo camera da letto
","compact, expensive, robust, detailed, spacious"
4262,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Augsburg Art Cabinet
","compact, rounded, spacious, dense, robust"
4263,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Baú de viagem
","spacious, dense, narrow, rounded, pronounced"
4264,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Bahut-étagère la berce des près
","spacious, dense, narrow, rugged, accessible"
4265,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or bonsai display table
","spacious, elaborate, compact, colorful, rounded"
4266,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Box with Military Scenes from Antiquity
","spacious, compact, elaborate, detailed, colorful"
4267,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Cabide de Pé
","spacious, compact, dense, rounded, elaborate"
4268,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Cabinet on stand
","spacious, compact, rounded, efficient, elaborate"
4269,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Cadeira furada feminina
","dense, rounded, slender, mature, robust"
4270,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Cadeira furada masculina
","dense, rounded, slender, narrow, spacious"
4271,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Candle Bracket Pair
","dense, compact, narrow, rounded, pronounced"
4272,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","spacious, elaborate, ornate, decorative, detailed"
4273,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Cassone from the Colonna family
","robust, slender, dense, rounded, pronounced"
4274,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Cassone with Mannerist Design Elements
","compact, pronounced, robust, flexible, rounded"
4275,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Chair or Bed Leg with the God Bes
","pronounced, rounded, elaborate, compact, dense"
4276,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Chest of Drawers
","dense, pronounced, compact, spacious, rounded"
4277,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Classic Chinese furniture
","ornate, spacious, elaborate, expensive, compact"
4278,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Commode à vantaux
","compact, rounded, robust, dense, slender"
4279,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Confidant from the Batlló House
","compact, dense, elaborate, robust, efficient"
4280,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Console Table Depicting Chronos, or Father Time
","compact, dense, rounded, flexible, robust"
4281,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Console Table Top
","compact, rounded, dense, robust, spacious"
4282,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Daffodil Table Lamp
","dense, compact, robust, pronounced, rounded"
4283,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Desk and Bookcase
","compact, rounded, robust, flexible, detailed"
4284,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Door and Frame
","rounded, compact, pronounced, narrow, spacious"
4285,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Door to Gothic Marriage Chest
","dense, pronounced, compact, rounded, robust"
4286,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Doorway from the Isaac Gillet House, Painesville, Ohio
","spacious, accessible, narrow, compact, rounded"
4287,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Eames Storage Unit
","compact, spacious, efficient, robust, dense"
4288,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or entrance desk S.M.A.K. Gent
","spacious, ornate, accessible, elaborate, comfortable"
4289,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Fire Screen and Textile Panels
","compact, robust, flexible, spacious, efficient"
4290,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","elaborate, ornate, spacious, attractive, imposing"
4291,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Gothic Marriage Chest
","pronounced, dense, rounded, compact, robust"
4292,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Gothic Marriage Chest
","pronounced, dense, rounded, compact, robust"
4293,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or High chest of drawers
","spacious, elaborate, ornate, rounded, narrow"
4294,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Leito de casal
","dense, spacious, rounded, narrow, rugged"
4295,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Liège-Aachen Baroque furniture
","ornate, spacious, elaborate, detailed, modern"
4296,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Louis XVI Style Candle Bracket
","compact, robust, rounded, pronounced, flexible"
4297,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Madame Guimard's furniture
","ornate, elaborate, spacious, expensive, rounded"
4298,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Marital stool with male and female caryatids
","slender, rounded, robust, dense, flexible"
4299,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Mesa de Cavalete
","spacious, rugged, dense, narrow, compact"
4300,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Mesa de Centro
","spacious, compact, dense, rounded, rugged"
4301,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Mesa de Jogo
","spacious, compact, dense, rugged, rounded"
4302,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Meuble mural décoré d'ombellifères
","ornate, elaborate, spacious, decorative, rounded"
4303,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Miniature chair from Skyros
","spacious, comfortable, luxurious, compact, elaborate"
4304,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Mirror with Ornamented Frame
","rounded, elaborate, ornate, pronounced, robust"
4305,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Mobilio sala tavola matematica
","dense, slender, rounded, robust, compact"
4306,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Oak chest with biblical subjects
","elaborate, ornate, colorful, decorative, detailed"
4307,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Oratório de pousar
","spacious, dense, narrow, rugged, rounded"
4308,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Oratório de pousar com grupo escultórico religioso
","spacious, accessible, amenities, narrow, compact"
4309,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Andirons
","dense, narrow, pronounced, slender, rugged"
4310,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Armchairs
","spacious, comfortable, elaborate, compact, rounded"
4311,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Bookcases
","rounded, dense, narrow, compact, slender"
4312,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Candle Stands
","dense, pronounced, narrow, rounded, slender"
4313,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Corner Cabinets
","dense, spacious, narrow, rounded, compact"
4314,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Doors
","dense, narrow, spacious, rounded, pronounced"
4315,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Louis XVI Style Candle Brackets
","compact, robust, dense, slender, pronounced"
4316,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Panels from a Choir Stall
","rounded, spacious, narrow, elaborate, slender"
4317,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pair of Stools
","dense, pronounced, narrow, compact, slender"
4318,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Panel from a Choir Stall
","rounded, compact, pronounced, robust, elaborate"
4319,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Pansy Border Table Lamp
","compact, dense, robust, efficient, narrow"
4320,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Provençal bread trough
","dense, pronounced, rounded, elaborate, flexible"
4321,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Scenes of Fables
","colorful, elaborate, detailed, dense, spacious"
4322,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Set of chests of the Paulista Museum
","elaborate, ornate, spacious, rounded, robust"
4323,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Side Table with Everted Ends
","rounded, compact, robust, dense, slender"
4324,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Sideboard and Cellarette
","spacious, compact, elaborate, expensive, robust"
4325,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Small desk with folding top
","spacious, comfortable, compact, rounded, ornate"
4326,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Table of Don Rodrigo Calderón
","dense, pronounced, spacious, rounded, compact"
4327,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Throne with tapestry seat
","elaborate, spacious, ornate, comfortable, compact"
4328,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Transitional Side Chair
","compact, rounded, dense, robust, pronounced"
4329,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Upper Paneling from a Sacristy Armoire
","rounded, elaborate, ornate, spacious, slender"
4330,"Which is wider, and thus has more [MASK], Peony Floor Lamp with a Bamboo Base or Wheelchair accessible seats
","spacious, comfortable, luxurious, accessible, compact"
4331,"Which is wider, and thus has more [MASK], Provençal bread trough or Arca Mala de Viagem
","elaborate, traditional, flexible, dense, convenient"
4332,"Which is wider, and thus has more [MASK], Provençal bread trough or Arredo camera da letto
","elaborate, decorative, flexible, traditional, spacious"
4333,"Which is wider, and thus has more [MASK], Provençal bread trough or Augsburg Art Cabinet
","flexible, elaborate, dense, rounded, convenient"
4334,"Which is wider, and thus has more [MASK], Provençal bread trough or Baú de viagem
","elaborate, flexible, convenient, traditional, dense"
4335,"Which is wider, and thus has more [MASK], Provençal bread trough or Bahut-étagère la berce des près
","elaborate, traditional, expensive, convenient, flexible"
4336,"Which is wider, and thus has more [MASK], Provençal bread trough or bonsai display table
","elaborate, flexible, ornate, rounded, convenient"
4337,"Which is wider, and thus has more [MASK], Provençal bread trough or Box with Military Scenes from Antiquity
","elaborate, flexible, traditional, dense, robust"
4338,"Which is wider, and thus has more [MASK], Provençal bread trough or Cabide de Pé
","elaborate, flexible, expensive, traditional, convenient"
4339,"Which is wider, and thus has more [MASK], Provençal bread trough or Cabinet on stand
","flexible, convenient, elaborate, efficient, dense"
4340,"Which is wider, and thus has more [MASK], Provençal bread trough or Cadeira furada feminina
","flexible, elaborate, dense, rounded, expensive"
4341,"Which is wider, and thus has more [MASK], Provençal bread trough or Cadeira furada masculina
","flexible, dense, elaborate, rounded, expensive"
4342,"Which is wider, and thus has more [MASK], Provençal bread trough or Candle Bracket Pair
","flexible, elaborate, convenient, pronounced, dense"
4343,"Which is wider, and thus has more [MASK], Provençal bread trough or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","elaborate, decorative, flexible, ornate, expensive"
4344,"Which is wider, and thus has more [MASK], Provençal bread trough or Cassone from the Colonna family
","expensive, elaborate, refined, traditional, common"
4345,"Which is wider, and thus has more [MASK], Provençal bread trough or Cassone with Mannerist Design Elements
","flexible, dense, elaborate, pronounced, robust"
4346,"Which is wider, and thus has more [MASK], Provençal bread trough or Chair or Bed Leg with the God Bes
","flexible, elaborate, convenient, rounded, pronounced"
4347,"Which is wider, and thus has more [MASK], Provençal bread trough or Chest of Drawers
","dense, flexible, elaborate, convenient, pronounced"
4348,"Which is wider, and thus has more [MASK], Provençal bread trough or Classic Chinese furniture
","elaborate, flexible, decorative, ornate, expensive"
4349,"Which is wider, and thus has more [MASK], Provençal bread trough or Commode à vantaux
","flexible, elaborate, dense, convenient, efficient"
4350,"Which is wider, and thus has more [MASK], Provençal bread trough or Confidant from the Batlló House
","flexible, elaborate, traditional, convenient, expensive"
4351,"Which is wider, and thus has more [MASK], Provençal bread trough or Console Table Depicting Chronos, or Father Time
","flexible, elaborate, convenient, dense, efficient"
4352,"Which is wider, and thus has more [MASK], Provençal bread trough or Console Table Top
","flexible, elaborate, dense, convenient, rounded"
4353,"Which is wider, and thus has more [MASK], Provençal bread trough or Daffodil Table Lamp
","flexible, dense, convenient, expensive, elaborate"
4354,"Which is wider, and thus has more [MASK], Provençal bread trough or Desk and Bookcase
","flexible, elaborate, convenient, rounded, dense"
4355,"Which is wider, and thus has more [MASK], Provençal bread trough or Door and Frame
","flexible, elaborate, convenient, rounded, pronounced"
4356,"Which is wider, and thus has more [MASK], Provençal bread trough or Door to Gothic Marriage Chest
","flexible, dense, elaborate, convenient, rounded"
4357,"Which is wider, and thus has more [MASK], Provençal bread trough or Doorway from the Isaac Gillet House, Painesville, Ohio
","convenient, elaborate, efficient, flexible, spacious"
4358,"Which is wider, and thus has more [MASK], Provençal bread trough or Eames Storage Unit
","flexible, convenient, dense, efficient, compact"
4359,"Which is wider, and thus has more [MASK], Provençal bread trough or entrance desk S.M.A.K. Gent
","spacious, ornate, elaborate, decorative, convenient"
4360,"Which is wider, and thus has more [MASK], Provençal bread trough or Fire Screen and Textile Panels
","flexible, elaborate, rounded, efficient, robust"
4361,"Which is wider, and thus has more [MASK], Provençal bread trough or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","elaborate, decorative, ornate, spacious, convenient"
4362,"Which is wider, and thus has more [MASK], Provençal bread trough or Gothic Marriage Chest
","flexible, elaborate, dense, rounded, pronounced"
4363,"Which is wider, and thus has more [MASK], Provençal bread trough or Gothic Marriage Chest
","flexible, elaborate, dense, rounded, pronounced"
4364,"Which is wider, and thus has more [MASK], Provençal bread trough or High chest of drawers
","elaborate, spacious, narrow, ornate, flexible"
4365,"Which is wider, and thus has more [MASK], Provençal bread trough or Leito de casal
","elaborate, dense, traditional, flexible, convenient"
4366,"Which is wider, and thus has more [MASK], Provençal bread trough or Liège-Aachen Baroque furniture
","elaborate, decorative, ornate, flexible, expensive"
4367,"Which is wider, and thus has more [MASK], Provençal bread trough or Louis XVI Style Candle Bracket
","flexible, elaborate, pronounced, convenient, rounded"
4368,"Which is wider, and thus has more [MASK], Provençal bread trough or Madame Guimard's furniture
","elaborate, ornate, decorative, expensive, flexible"
4369,"Which is wider, and thus has more [MASK], Provençal bread trough or Marital stool with male and female caryatids
","flexible, rounded, elaborate, robust, slender"
4370,"Which is wider, and thus has more [MASK], Provençal bread trough or Mesa de Cavalete
","elaborate, traditional, flexible, expensive, convenient"
4371,"Which is wider, and thus has more [MASK], Provençal bread trough or Mesa de Centro
","flexible, elaborate, dense, convenient, rounded"
4372,"Which is wider, and thus has more [MASK], Provençal bread trough or Mesa de Jogo
","elaborate, flexible, dense, traditional, expensive"
4373,"Which is wider, and thus has more [MASK], Provençal bread trough or Meuble mural décoré d'ombellifères
","elaborate, flexible, expensive, traditional, dense"
4374,"Which is wider, and thus has more [MASK], Provençal bread trough or Miniature chair from Skyros
","flexible, elaborate, convenient, comfortable, spacious"
