Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], shelf or accoudoir
",width,space,depth,room,width,flexibility
"Which is wider, and thus has more [MASK], shelf or Andiron
",width,depth,space,width,aperture,flexibility
"Which is wider, and thus has more [MASK], shelf or Arca
",width,depth,space,width,flexibility,room
"Which is wider, and thus has more [MASK], shelf or arcaz
",width,depth,width,space,thickness,height
"Which is wider, and thus has more [MASK], shelf or Argolas
",width,depth,space,width,bays,room
"Which is wider, and thus has more [MASK], shelf or Armário
",width,depth,space,flexibility,storage,width
"Which is wider, and thus has more [MASK], shelf or Armchair
",width,space,room,flexibility,storage,seating
"Which is wider, and thus has more [MASK], shelf or armrest
",width,space,height,width,legs,depth
"Which is wider, and thus has more [MASK], shelf or Athénienne
",width,depth,space,width,flexibility,height
"Which is wider, and thus has more [MASK], shelf or Baú
",width,depth,space,flexibility,width,volume
"Which is wider, and thus has more [MASK], shelf or bank
",width,space,depth,room,storage,width
"Which is wider, and thus has more [MASK], shelf or bed
",width,space,room,storage,depth,width
"Which is wider, and thus has more [MASK], shelf or bier
",width,width,space,depth,thickness,length
"Which is wider, and thus has more [MASK], shelf or binder
",width,flexibility,space,volume,storage,substrate
"Which is wider, and thus has more [MASK], shelf or bonnetière
",width,width,belt,space,roof,room
"Which is wider, and thus has more [MASK], shelf or Bookcase
",width,space,volume,depth,room,storage
"Which is wider, and thus has more [MASK], shelf or Cômoda
",width,depth,flexibility,width,space,rounded
"Which is wider, and thus has more [MASK], shelf or Cômoda-Lavatório
",width,depth,space,width,flexibility,narrow
"Which is wider, and thus has more [MASK], shelf or Cabide
",width,storage,depth,flexibility,space,flexible
"Which is wider, and thus has more [MASK], shelf or Cabinet
",width,space,depth,flexibility,storage,width
"Which is wider, and thus has more [MASK], shelf or cabinet-library
",width,room,storage,furniture,shelves,drawers
"Which is wider, and thus has more [MASK], shelf or cabinetry
",width,furniture,storage,room,shelves,drawers
"Which is wider, and thus has more [MASK], shelf or Cabinet-vitrine
",width,protein,soluble,flexible,liquid,substrate
"Which is wider, and thus has more [MASK], shelf or Cama
",width,depth,space,flexibility,width,room
"Which is wider, and thus has more [MASK], shelf or Candelabrum
",width,depth,space,aperture,width,flexibility
"Which is wider, and thus has more [MASK], shelf or Candlestick
",width,shelves,space,storage,depth,flexibility
"Which is wider, and thus has more [MASK], shelf or Candlesticks
",width,shelves,drawers,shelf,space,storage
"Which is wider, and thus has more [MASK], shelf or caning
",width,flexibility,depth,space,room,width
"Which is wider, and thus has more [MASK], shelf or canterbury
",width,space,room,depth,width,height
"Which is wider, and thus has more [MASK], shelf or Casket
",width,depth,space,storage,room,flexibility
"Which is wider, and thus has more [MASK], shelf or Cellarette
",width,space,room,depth,storage,flexibility
"Which is wider, and thus has more [MASK], shelf or chair
",width,space,room,seating,furniture,seats
"Which is wider, and thus has more [MASK], shelf or chest
",width,space,room,width,depth,height
"Which is wider, and thus has more [MASK], shelf or chesterfield
",width,space,room,depth,width,storage
"Which is wider, and thus has more [MASK], shelf or Chest-on-Chest
",width,depth,space,width,volume,flexibility
"Which is wider, and thus has more [MASK], shelf or chifforobe
",width,space,depth,flexibility,room,width
"Which is wider, and thus has more [MASK], shelf or chigaidana
",width,depth,flexibility,width,space,branches
"Which is wider, and thus has more [MASK], shelf or Clock
",width,space,depth,flexibility,room,width
"Which is wider, and thus has more [MASK], shelf or closet
",width,space,room,storage,flexibility,depth
"Which is wider, and thus has more [MASK], shelf or closet-showcase
",width,storage,room,space,furniture,shelves
"Which is wider, and thus has more [MASK], shelf or coffin
",width,space,depth,room,volume,width
"Which is wider, and thus has more [MASK], shelf or Cofre
",width,space,depth,width,flexibility,room
"Which is wider, and thus has more [MASK], shelf or Commode
",width,depth,space,aperture,storage,flexibility
"Which is wider, and thus has more [MASK], shelf or conversadeira
",width,flexibility,depth,space,storage,scope
"Which is wider, and thus has more [MASK], shelf or couch
",width,space,room,flexibility,storage,depth
"Which is wider, and thus has more [MASK], shelf or counter
",width,space,depth,flexibility,room,width
"Which is wider, and thus has more [MASK], shelf or countertop
",width,space,shelves,shelf,room,storage
"Which is wider, and thus has more [MASK], shelf or Cupboard
",width,space,storage,depth,room,flexibility
"Which is wider, and thus has more [MASK], shelf or desk
",width,space,room,shelves,furniture,storage
"Which is wider, and thus has more [MASK], shelf or Dossel
",width,depth,space,flexibility,width,height
"Which is wider, and thus has more [MASK], shelf or Dressers
",width,shelves,depth,space,storage,width
"Which is wider, and thus has more [MASK], shelf or duchess
",width,space,depth,width,height,room
"Which is wider, and thus has more [MASK], shelf or Enzi
",width,depth,flexibility,space,width,storage
"Which is wider, and thus has more [MASK], shelf or Escrivaninha
",width,depth,space,width,flexibility,height
"Which is wider, and thus has more [MASK], shelf or Estalo
",width,depth,space,width,flexibility,height
"Which is wider, and thus has more [MASK], shelf or Estante
",width,depth,width,space,flexibility,aperture
"Which is wider, and thus has more [MASK], shelf or Estrado
",width,depth,space,width,flexibility,height
"Which is wider, and thus has more [MASK], shelf or Faux-palier
",width,depth,space,narrow,rounded,width
"Which is wider, and thus has more [MASK], shelf or footstool
",width,space,depth,room,storage,flexibility
"Which is wider, and thus has more [MASK], shelf or Four
",width,space,depth,flexibility,width,height
"Which is wider, and thus has more [MASK], shelf or futon
",width,space,depth,room,width,flexibility
"Which is wider, and thus has more [MASK], shelf or haberdasher
",width,depth,space,volume,flexibility,storage
"Which is wider, and thus has more [MASK], shelf or hanger
",width,space,room,flexibility,storage,grip
"Which is wider, and thus has more [MASK], shelf or Hatstand
",width,space,depth,storage,flexibility,room
"Which is wider, and thus has more [MASK], shelf or headrest
",width,space,trunk,width,height,fur
"Which is wider, and thus has more [MASK], shelf or Highboy
",width,depth,space,width,flexibility,height
"Which is wider, and thus has more [MASK], shelf or hutch
",width,space,room,roof,shelter,depth
"Which is wider, and thus has more [MASK], shelf or icebox
",width,storage,space,room,depth,ice
"Which is wider, and thus has more [MASK], shelf or Kari
",width,depth,space,width,flexibility,room
"Which is wider, and thus has more [MASK], shelf or kast
",width,depth,flexibility,space,width,thickness
"Which is wider, and thus has more [MASK], shelf or Lamp
",width,depth,space,flexibility,width,storage
"Which is wider, and thus has more [MASK], shelf or lamp
",width,space,room,depth,aperture,height
"Which is wider, and thus has more [MASK], shelf or lectern
",width,space,shelves,seating,pulpit,room
"Which is wider, and thus has more [MASK], shelf or Leito
",width,depth,space,width,flexibility,height
"Which is wider, and thus has more [MASK], shelf or Loveseat
",width,depth,space,surface,storage,width
"Which is wider, and thus has more [MASK], shelf or Maçaneta
",width,depth,flexibility,space,width,storage
"Which is wider, and thus has more [MASK], shelf or Mantel
",width,space,depth,room,flexibility,storage
"Which is wider, and thus has more [MASK], shelf or medalist
",width,space,depth,flexibility,width,volume
"Which is wider, and thus has more [MASK], shelf or Mesa
",width,depth,space,flexibility,width,height
"Which is wider, and thus has more [MASK], shelf or mirror
",width,space,aperture,depth,room,height
"Which is wider, and thus has more [MASK], shelf or office
",width,space,room,storage,furniture,flexibility
"Which is wider, and thus has more [MASK], shelf or Oonjal
",width,depth,width,space,height,slope
"Which is wider, and thus has more [MASK], shelf or Pedestal
",width,space,depth,height,width,room
"Which is wider, and thus has more [MASK], shelf or Pinos
",width,depth,space,flexibility,width,height
"Which is wider, and thus has more [MASK], shelf or playpen
",width,flexibility,space,storage,depth,room
"Which is wider, and thus has more [MASK], shelf or Prendedores
",width,depth,surface,space,storage,aperture
"Which is wider, and thus has more [MASK], shelf or psyche
",width,depth,flexibility,space,scope,complexity
"Which is wider, and thus has more [MASK], shelf or radiogram
",width,aperture,depth,light,volume,space
"Which is wider, and thus has more [MASK], shelf or Rahle
",width,depth,space,width,flexibility,room
"Which is wider, and thus has more [MASK], shelf or Screen
",width,space,depth,flexibility,width,room
"Which is wider, and thus has more [MASK], shelf or Screen
",width,space,depth,flexibility,width,room
"Which is wider, and thus has more [MASK], shelf or seat
",width,space,room,flexibility,seating,storage
"Which is wider, and thus has more [MASK], shelf or Seating
",width,depth,flexibility,space,storage,width
"Which is wider, and thus has more [MASK], shelf or Secretary
",width,space,depth,flexibility,width,height
"Which is wider, and thus has more [MASK], shelf or Secretary-bookcase
",width,shelf,compact,shelves,storage,paper
"Which is wider, and thus has more [MASK], shelf or Settee
",width,space,depth,flexibility,width,storage
"Which is wider, and thus has more [MASK], shelf or Sideboard
",width,space,storage,flexibility,room,seating
"Which is wider, and thus has more [MASK], shelf or Sofa
",width,depth,space,flexibility,width,storage
"Which is wider, and thus has more [MASK], shelf or spalliera
",width,depth,space,width,flexibility,aperture
"Which is wider, and thus has more [MASK], shelf or stand
",width,space,room,depth,height,flexibility
"Which is wider, and thus has more [MASK], shelf or Stool
",width,space,depth,flexibility,width,storage
"Which is wider, and thus has more [MASK], shelf or Tủ
",width,depth,space,flexibility,width,volume
"Which is wider, and thus has more [MASK], shelf or Tête-à-tête
",width,depth,narrow,rounded,width,slope
"Which is wider, and thus has more [MASK], shelf or table
",width,space,room,depth,storage,volume
"Which is wider, and thus has more [MASK], shelf or Tapchan
",width,depth,flexibility,space,width,storage
"Which is wider, and thus has more [MASK], shelf or Trapeza
",width,depth,space,width,flexibility,room
"Which is wider, and thus has more [MASK], shelf or tripod
",width,space,aperture,tube,flexibility,volume
"Which is wider, and thus has more [MASK], shelf or Vitrina
",width,depth,space,flexibility,width,aperture
"Which is wider, and thus has more [MASK], shelf or vitrine
",width,protein,fat,tissue,flexibility,fluid
"Which is wider, and thus has more [MASK], shelf or Voyeuse
",width,depth,flexibility,space,aperture,width
"Which is wider, and thus has more [MASK], shelf or Wardrobe
",width,space,depth,flexibility,width,storage
"Which is wider, and thus has more [MASK], shelf or washstand
",width,storage,space,room,wash,seating
"Which is wider, and thus has more [MASK], Sideboard or Étagère
",width,flexibility,seats,seating,decks,fins
"Which is wider, and thus has more [MASK], Sideboard or accoudoir
",width,seats,seating,flexibility,depth,space
"Which is wider, and thus has more [MASK], Sideboard or Andiron
",width,flexibility,seats,fins,depth,seating
"Which is wider, and thus has more [MASK], Sideboard or Arca
",width,seats,flexibility,seating,fins,options
"Which is wider, and thus has more [MASK], Sideboard or arcaz
",width,flexibility,edges,depth,fins,holes
"Which is wider, and thus has more [MASK], Sideboard or Argolas
",width,seats,flexibility,seating,decks,fins
"Which is wider, and thus has more [MASK], Sideboard or Armário
",width,seats,seating,flexibility,decks,options
"Which is wider, and thus has more [MASK], Sideboard or Armchair
",width,seats,seating,chairs,flexibility,decks
"Which is wider, and thus has more [MASK], Sideboard or armrest
",width,seats,grip,flexibility,seating,sleeves
"Which is wider, and thus has more [MASK], Sideboard or Athénienne
",width,flexibility,depth,seats,fins,options
"Which is wider, and thus has more [MASK], Sideboard or Baú
",width,flexibility,seats,fins,seating,decks
"Which is wider, and thus has more [MASK], Sideboard or bank
",width,seats,flexibility,depth,seating,fins
"Which is wider, and thus has more [MASK], Sideboard or bed
",width,room,seats,seating,space,beds
"Which is wider, and thus has more [MASK], Sideboard or bier
",width,seats,flexibility,holes,width,seating
"Which is wider, and thus has more [MASK], Sideboard or binder
",width,flexibility,flexible,handles,grip,space
"Which is wider, and thus has more [MASK], Sideboard or bonnetière
",width,rounded,width,narrow,trim,seats
"Which is wider, and thus has more [MASK], Sideboard or Bookcase
",width,flexibility,seats,rounded,space,flexible
"Which is wider, and thus has more [MASK], Sideboard or Cômoda
",width,flexibility,seats,seating,depth,fins
"Which is wider, and thus has more [MASK], Sideboard or Cômoda-Lavatório
",width,seats,decks,flexibility,seating,fins
"Which is wider, and thus has more [MASK], Sideboard or Cabide
",width,flexibility,flexible,seats,options,seating
"Which is wider, and thus has more [MASK], Sideboard or Cabinet
",width,seats,flexibility,seating,space,depth
"Which is wider, and thus has more [MASK], Sideboard or cabinet-library
",width,drawers,furniture,cabinets,storage,shelves
"Which is wider, and thus has more [MASK], Sideboard or cabinetry
",width,furniture,cabinets,drawers,windows,room
"Which is wider, and thus has more [MASK], Sideboard or Cabinet-vitrine
",width,flexible,flexibility,foam,liquid,fluid
"Which is wider, and thus has more [MASK], Sideboard or Cama
",width,seats,flexibility,seating,fins,depth
"Which is wider, and thus has more [MASK], Sideboard or Candelabrum
",width,flexibility,seats,holes,depth,seating
"Which is wider, and thus has more [MASK], Sideboard or Candlestick
",width,seats,flexibility,boards,seating,holes
"Which is wider, and thus has more [MASK], Sideboard or Candlesticks
",width,seats,boards,handles,flexible,holes
"Which is wider, and thus has more [MASK], Sideboard or caning
",width,flexibility,seating,seats,depth,space
"Which is wider, and thus has more [MASK], Sideboard or canterbury
",width,seats,seating,flexibility,decks,windows
"Which is wider, and thus has more [MASK], Sideboard or Casket
",width,flexibility,seats,options,seating,decks
"Which is wider, and thus has more [MASK], Sideboard or Cellarette
",width,seating,seats,flexibility,windows,decks
"Which is wider, and thus has more [MASK], Sideboard or chair
",width,seats,seating,chairs,room,space
"Which is wider, and thus has more [MASK], Sideboard or chest
",width,seats,space,sides,sleeves,width
"Which is wider, and thus has more [MASK], Sideboard or chesterfield
",width,seats,seating,decks,flexibility,holes
"Which is wider, and thus has more [MASK], Sideboard or Chest-on-Chest
",width,flexibility,seating,rounded,depth,seats
"Which is wider, and thus has more [MASK], Sideboard or chifforobe
",width,flexibility,seats,seating,options,holes
"Which is wider, and thus has more [MASK], Sideboard or chigaidana
",width,flexibility,seats,seating,fins,depth
"Which is wider, and thus has more [MASK], Sideboard or Clock
",width,seats,flexibility,seating,space,depth
"Which is wider, and thus has more [MASK], Sideboard or closet
",width,room,space,seats,seating,flexibility
"Which is wider, and thus has more [MASK], Sideboard or closet-showcase
",width,flexible,spacious,furniture,room,flexibility
"Which is wider, and thus has more [MASK], Sideboard or coffin
",width,seats,seating,space,windows,room
"Which is wider, and thus has more [MASK], Sideboard or Cofre
",width,flexibility,seats,seating,depth,decks
"Which is wider, and thus has more [MASK], Sideboard or Commode
",width,flexibility,flexible,tubes,space,depth
"Which is wider, and thus has more [MASK], Sideboard or conversadeira
",width,flexibility,seating,depth,seats,space
"Which is wider, and thus has more [MASK], Sideboard or couch
",width,seats,seating,chairs,furniture,room
"Which is wider, and thus has more [MASK], Sideboard or counter
",width,space,seats,flexibility,depth,seating
"Which is wider, and thus has more [MASK], Sideboard or countertop
",width,seating,seats,rounded,decks,space
"Which is wider, and thus has more [MASK], Sideboard or Cupboard
",width,decks,seats,flexibility,seating,depth
"Which is wider, and thus has more [MASK], Sideboard or desk
",width,seats,room,seating,space,drawers
"Which is wider, and thus has more [MASK], Sideboard or Dossel
",width,flexibility,seats,space,fins,depth
"Which is wider, and thus has more [MASK], Sideboard or Dressers
",width,seats,seating,decks,fins,flexibility
"Which is wider, and thus has more [MASK], Sideboard or duchess
",width,decks,seats,seating,flexibility,sails
"Which is wider, and thus has more [MASK], Sideboard or Enzi
",width,flexibility,seats,seating,options,depth
"Which is wider, and thus has more [MASK], Sideboard or Escrivaninha
",width,seats,flexibility,seating,decks,depth
"Which is wider, and thus has more [MASK], Sideboard or Estalo
",width,flexibility,seating,seats,depth,rounded
"Which is wider, and thus has more [MASK], Sideboard or Estante
",width,flexibility,seats,depth,seating,dimensions
"Which is wider, and thus has more [MASK], Sideboard or Estrado
",width,seating,flexibility,seats,decks,depth
"Which is wider, and thus has more [MASK], Sideboard or Faux-palier
",width,flexibility,seats,dimensions,decks,curves
"Which is wider, and thus has more [MASK], Sideboard or footstool
",width,seating,seats,flexibility,boards,space
"Which is wider, and thus has more [MASK], Sideboard or Four
",width,flexibility,seats,seating,space,depth
"Which is wider, and thus has more [MASK], Sideboard or futon
",width,flexibility,seats,strings,rounded,seating
"Which is wider, and thus has more [MASK], Sideboard or haberdasher
",width,flexibility,seats,holes,depth,edges
"Which is wider, and thus has more [MASK], Sideboard or hanger
",width,seats,flexibility,seating,space,grip
"Which is wider, and thus has more [MASK], Sideboard or Hatstand
",width,seats,flexibility,seating,decks,depth
"Which is wider, and thus has more [MASK], Sideboard or headrest
",width,seats,seat,width,seating,space
"Which is wider, and thus has more [MASK], Sideboard or Highboy
",width,seats,flexibility,seating,decks,depth
"Which is wider, and thus has more [MASK], Sideboard or hutch
",width,seating,holes,wood,timber,room
"Which is wider, and thus has more [MASK], Sideboard or icebox
",width,seating,seats,foam,decks,flexibility
"Which is wider, and thus has more [MASK], Sideboard or Kari
",width,seats,flexibility,seating,fins,decks
"Which is wider, and thus has more [MASK], Sideboard or kast
",width,flexibility,seats,depth,seating,holes
"Which is wider, and thus has more [MASK], Sideboard or Lamp
",width,flexibility,seats,depth,seating,fins
"Which is wider, and thus has more [MASK], Sideboard or lamp
",width,light,windows,space,seats,lighting
"Which is wider, and thus has more [MASK], Sideboard or lectern
",width,seats,seating,windows,benches,classrooms
"Which is wider, and thus has more [MASK], Sideboard or Leito
",width,flexibility,seats,seating,fins,depth
"Which is wider, and thus has more [MASK], Sideboard or Loveseat
",width,flexibility,depth,seats,seating,holes
"Which is wider, and thus has more [MASK], Sideboard or Maçaneta
",width,flexibility,seats,depth,decks,seating
"Which is wider, and thus has more [MASK], Sideboard or Mantel
",width,flexibility,seats,seating,decks,windows
"Which is wider, and thus has more [MASK], Sideboard or medalist
",width,flexibility,fins,seats,depth,seating
"Which is wider, and thus has more [MASK], Sideboard or Mesa
",width,flexibility,seats,seating,space,depth
"Which is wider, and thus has more [MASK], Sideboard or mirror
",width,mirrors,windows,seats,space,fins
"Which is wider, and thus has more [MASK], Sideboard or office
",width,windows,room,seating,space,seats
"Which is wider, and thus has more [MASK], Sideboard or Oonjal
",width,flexibility,seats,seating,decks,fins
"Which is wider, and thus has more [MASK], Sideboard or Pedestal
",width,rounded,seats,seating,flexibility,flexible
"Which is wider, and thus has more [MASK], Sideboard or Pinos
",width,flexibility,seats,seating,fins,decks
"Which is wider, and thus has more [MASK], Sideboard or playpen
",width,flexibility,seating,seats,boards,decks
"Which is wider, and thus has more [MASK], Sideboard or Prendedores
",width,flexibility,rounded,flexible,seats,seating
"Which is wider, and thus has more [MASK], Sideboard or psyche
",width,flexibility,depth,space,room,complexity
"Which is wider, and thus has more [MASK], Sideboard or radiogram
",width,speakers,sound,flexibility,channels,tubes
"Which is wider, and thus has more [MASK], Sideboard or Rahle
",width,flexibility,seats,holes,seating,depth
"Which is wider, and thus has more [MASK], Sideboard or Screen
",width,seats,flexibility,seating,space,depth
"Which is wider, and thus has more [MASK], Sideboard or Screen
",width,seats,flexibility,seating,space,depth
"Which is wider, and thus has more [MASK], Sideboard or seat
",width,seats,seating,space,seat,flexibility
"Which is wider, and thus has more [MASK], Sideboard or Seating
",width,flexibility,seats,fins,seating,depth
"Which is wider, and thus has more [MASK], Sideboard or Secretary
",width,seats,flexibility,seating,space,depth
"Which is wider, and thus has more [MASK], Sideboard or Secretary-bookcase
",width,flexible,rounded,compact,shelves,folding
"Which is wider, and thus has more [MASK], Sideboard or Settee
",width,flexibility,seats,seating,space,decks
"Which is wider, and thus has more [MASK], Sideboard or shelf
",width,space,flexibility,seats,seating,room
"Which is wider, and thus has more [MASK], Sideboard or Sofa
",width,flexibility,seats,fins,seating,depth
"Which is wider, and thus has more [MASK], Sideboard or spalliera
",width,flexibility,seats,fins,seating,sails
"Which is wider, and thus has more [MASK], Sideboard or stand
",width,seats,seating,flexibility,space,room
"Which is wider, and thus has more [MASK], Sideboard or Stool
",width,flexibility,seats,fins,seating,decks
"Which is wider, and thus has more [MASK], Sideboard or Tủ
",width,flexibility,seats,seating,rounded,flexible
"Which is wider, and thus has more [MASK], Sideboard or Tête-à-tête
",width,flexibility,rounded,depth,narrow,seating
"Which is wider, and thus has more [MASK], Sideboard or table
",width,seating,seats,room,space,chairs
"Which is wider, and thus has more [MASK], Sideboard or Tapchan
",width,flexibility,seats,fins,options,decks
"Which is wider, and thus has more [MASK], Sideboard or Trapeza
",width,flexibility,seats,seating,depth,decks
"Which is wider, and thus has more [MASK], Sideboard or tripod
",width,seats,flexible,flexibility,tubes,seating
"Which is wider, and thus has more [MASK], Sideboard or Vitrina
",width,flexibility,depth,seats,seating,fins
"Which is wider, and thus has more [MASK], Sideboard or vitrine
",width,flexibility,fluid,foam,flexible,liquid
"Which is wider, and thus has more [MASK], Sideboard or Voyeuse
",width,flexibility,seats,seating,depth,fins
"Which is wider, and thus has more [MASK], Sideboard or Wardrobe
",width,flexibility,seats,seating,rounded,flexible
"Which is wider, and thus has more [MASK], Sideboard or washstand
",width,seats,seating,windows,toilet,toilets
"Which is wider, and thus has more [MASK], Sofa or Étagère
",width,curves,subdivisions,edges,pronounced,vowels
"Which is wider, and thus has more [MASK], Sofa or accoudoir
",width,vowels,edges,depth,width,flexibility
"Which is wider, and thus has more [MASK], Sofa or Andiron
",width,vowels,branches,edges,curves,vertices
"Which is wider, and thus has more [MASK], Sofa or Arca
",width,branches,vowels,consonants,edges,layers
"Which is wider, and thus has more [MASK], Sofa or arcaz
",width,edges,vowels,depth,branches,curves
"Which is wider, and thus has more [MASK], Sofa or Argolas
",width,bays,branches,inhabitants,vowels,streets
"Which is wider, and thus has more [MASK], Sofa or Armário
",width,subdivisions,inhabitants,branches,seats,streets
"Which is wider, and thus has more [MASK], Sofa or Armchair
",width,curves,seats,flexibility,edges,spaces
"Which is wider, and thus has more [MASK], Sofa or armrest
",width,wings,legs,claws,width,branches
"Which is wider, and thus has more [MASK], Sofa or Athénienne
",width,inhabitants,vowels,consonants,subdivisions,edges
"Which is wider, and thus has more [MASK], Sofa or Baú
",width,vowels,consonants,edges,curves,branches
"Which is wider, and thus has more [MASK], Sofa or bank
",width,branches,shops,stores,facilities,seats
"Which is wider, and thus has more [MASK], Sofa or bed
",width,beds,room,space,depth,spaces
"Which is wider, and thus has more [MASK], Sofa or bier
",width,edges,vowels,sides,consonants,layers
"Which is wider, and thus has more [MASK], Sofa or binder
",width,flexibility,flexible,edges,layers,fibers
"Which is wider, and thus has more [MASK], Sofa or bonnetière
",width,curves,rounded,width,skirts,sleeves
"Which is wider, and thus has more [MASK], Sofa or Bookcase
",width,rounded,edges,flexibility,curves,vowels
"Which is wider, and thus has more [MASK], Sofa or Cômoda
",width,vowels,branches,edges,consonants,depth
"Which is wider, and thus has more [MASK], Sofa or Cômoda-Lavatório
",width,subdivisions,branches,inhabitants,beaches,streets
"Which is wider, and thus has more [MASK], Sofa or Cabide
",width,flexibility,layers,edges,flexible,depth
"Which is wider, and thus has more [MASK], Sofa or Cabinet
",width,vowels,edges,depth,flexibility,curves
"Which is wider, and thus has more [MASK], Sofa or cabinet-library
",width,libraries,rooms,classrooms,library,spacious
"Which is wider, and thus has more [MASK], Sofa or cabinetry
",width,furniture,shops,rooms,departments,offices
"Which is wider, and thus has more [MASK], Sofa or Cabinet-vitrine
",width,soluble,α,potent,sodium,stable
"Which is wider, and thus has more [MASK], Sofa or Cama
",width,branches,vowels,consonants,inhabitants,tributaries
"Which is wider, and thus has more [MASK], Sofa or Candelabrum
",width,branches,horns,dimensions,edges,depth
"Which is wider, and thus has more [MASK], Sofa or Candlestick
",width,branches,curves,edges,flexibility,holes
"Which is wider, and thus has more [MASK], Sofa or Candlesticks
",width,rounded,holes,seats,flexible,rings
"Which is wider, and thus has more [MASK], Sofa or caning
",width,flexibility,vowels,depth,edges,consonants
"Which is wider, and thus has more [MASK], Sofa or canterbury
",width,branches,seats,bays,streets,vowels
"Which is wider, and thus has more [MASK], Sofa or Casket
",width,vowels,branches,depth,edges,consonants
"Which is wider, and thus has more [MASK], Sofa or Cellarette
",width,seats,rooms,bays,branches,shops
"Which is wider, and thus has more [MASK], Sofa or chair
",width,seats,seating,chairs,spaces,room
"Which is wider, and thus has more [MASK], Sofa or chest
",width,sides,rounded,width,pronounced,ribs
"Which is wider, and thus has more [MASK], Sofa or chesterfield
",width,seats,bays,sides,streets,branches
"Which is wider, and thus has more [MASK], Sofa or Chest-on-Chest
",width,pronounced,depth,branches,narrow,rounded
"Which is wider, and thus has more [MASK], Sofa or chifforobe
",width,branches,vowels,edges,consonants,varieties
"Which is wider, and thus has more [MASK], Sofa or chigaidana
",width,vowels,consonants,branches,curves,edges
"Which is wider, and thus has more [MASK], Sofa or Clock
",width,edges,vowels,curves,depth,dimensions
"Which is wider, and thus has more [MASK], Sofa or closet
",width,depth,edges,layers,spaces,flexibility
"Which is wider, and thus has more [MASK], Sofa or closet-showcase
",width,flexible,compact,flexibility,spacious,rooms
"Which is wider, and thus has more [MASK], Sofa or coffin
",width,edges,curves,layers,depth,dimensions
"Which is wider, and thus has more [MASK], Sofa or Cofre
",width,edges,vowels,subdivisions,branches,dimensions
"Which is wider, and thus has more [MASK], Sofa or Commode
",width,flexibility,depth,aperture,edges,diameter
"Which is wider, and thus has more [MASK], Sofa or conversadeira
",width,branches,subdivisions,seats,clubs,options
"Which is wider, and thus has more [MASK], Sofa or couch
",width,edges,layers,spaces,depth,seats
"Which is wider, and thus has more [MASK], Sofa or counter
",width,edges,depth,flexibility,curves,width
"Which is wider, and thus has more [MASK], Sofa or countertop
",width,rounded,squares,square,edges,flexibility
"Which is wider, and thus has more [MASK], Sofa or Cupboard
",width,flexibility,seats,depth,fins,rounded
"Which is wider, and thus has more [MASK], Sofa or desk
",width,spaces,curves,edges,depth,space
"Which is wider, and thus has more [MASK], Sofa or Dossel
",width,edges,vertices,dimensions,curves,symmetry
"Which is wider, and thus has more [MASK], Sofa or Dressers
",width,curves,seats,bays,branches,spaces
"Which is wider, and thus has more [MASK], Sofa or duchess
",width,seats,sisters,titles,variants,names
"Which is wider, and thus has more [MASK], Sofa or Enzi
",width,vowels,consonants,subdivisions,speakers,edges
"Which is wider, and thus has more [MASK], Sofa or Escrivaninha
",width,branches,inhabitants,beaches,depth,tributaries
"Which is wider, and thus has more [MASK], Sofa or Estalo
",width,bays,inhabitants,depth,subdivisions,vowels
"Which is wider, and thus has more [MASK], Sofa or Estante
",width,edges,vowels,dimensions,branches,curves
"Which is wider, and thus has more [MASK], Sofa or Estrado
",width,inhabitants,subdivisions,branches,bays,seats
"Which is wider, and thus has more [MASK], Sofa or Faux-palier
",width,curves,edges,dimensions,squares,sides
"Which is wider, and thus has more [MASK], Sofa or footstool
",width,flexibility,depth,pronounced,space,layers
"Which is wider, and thus has more [MASK], Sofa or Four
",width,edges,vowels,curves,depth,dimensions
"Which is wider, and thus has more [MASK], Sofa or futon
",width,rounded,vowels,seats,consonants,branches
"Which is wider, and thus has more [MASK], Sofa or haberdasher
",width,edges,layers,vowels,flexibility,consonants
"Which is wider, and thus has more [MASK], Sofa or hanger
",width,flexibility,space,seats,spaces,room
"Which is wider, and thus has more [MASK], Sofa or Hatstand
",width,edges,curves,layers,depth,vowels
"Which is wider, and thus has more [MASK], Sofa or headrest
",width,rounded,fur,frontal,hair,fins
"Which is wider, and thus has more [MASK], Sofa or Highboy
",width,edges,curves,vowels,branches,width
"Which is wider, and thus has more [MASK], Sofa or hutch
",width,branches,holes,rooms,trees,depth
"Which is wider, and thus has more [MASK], Sofa or icebox
",width,flexibility,foam,layers,room,water
"Which is wider, and thus has more [MASK], Sofa or Kari
",width,vowels,consonants,branches,inhabitants,tributaries
"Which is wider, and thus has more [MASK], Sofa or kast
",width,vowels,consonants,edges,depth,layers
"Which is wider, and thus has more [MASK], Sofa or Lamp
",width,edges,layers,depth,nodes,vowels
"Which is wider, and thus has more [MASK], Sofa or lamp
",width,light,aperture,depth,edges,diameter
"Which is wider, and thus has more [MASK], Sofa or lectern
",width,seats,windows,columns,spaces,seating
"Which is wider, and thus has more [MASK], Sofa or Leito
",width,curves,edges,vowels,branches,consonants
"Which is wider, and thus has more [MASK], Sofa or Loveseat
",width,depth,layers,edges,branches,pronounced
"Which is wider, and thus has more [MASK], Sofa or Maçaneta
",width,branches,inhabitants,vowels,subdivisions,speakers
