Masked Sentence,Actual,1_Prediction,2_Prediction,3_Prediction,4_Prediction,5_Prediction
"Which is wider, and thus has more [MASK], Pair of Doors or Side Table with Everted Ends
",width,flexibility,curves,than,width,narrow
"Which is wider, and thus has more [MASK], Pair of Doors or Sideboard and Cellarette
",width,flexibility,spacious,seats,rooms,depth
"Which is wider, and thus has more [MASK], Pair of Doors or Small desk with folding top
",width,spacious,comfortable,space,ornate,narrow
"Which is wider, and thus has more [MASK], Pair of Doors or Table of Don Rodrigo Calderón
",width,than,branches,dimensions,depth,layers
"Which is wider, and thus has more [MASK], Pair of Doors or Throne with tapestry seat
",width,elaborate,decoration,spacious,ornate,seats
"Which is wider, and thus has more [MASK], Pair of Doors or Transitional Side Chair
",width,flexibility,depth,dimensions,dimension,detail
"Which is wider, and thus has more [MASK], Pair of Doors or Upper Paneling from a Sacristy Armoire
",width,elaborate,decoration,ornate,detail,than
"Which is wider, and thus has more [MASK], Pair of Doors or Wheelchair accessible seats
",width,comfortable,spacious,seats,seating,flexibility
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Arca Mala de Viagem
",width,depth,branches,variety,flexibility,varieties
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Arredo camera da letto
",width,detail,flexibility,depth,dimensions,variety
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Augsburg Art Cabinet
",width,flexibility,depth,detail,variety,layers
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Baú de viagem
",width,variety,varieties,flexibility,branches,dimensions
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Bahut-étagère la berce des près
",width,variety,branches,varieties,inhabitants,flexibility
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or bonsai display table
",width,flexibility,detail,elaborate,variety,depth
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Box with Military Scenes from Antiquity
",width,detail,flexibility,depth,elaborate,variety
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Cabide de Pé
",width,variety,varieties,flexibility,dimensions,curves
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Cabinet on stand
",width,flexibility,depth,than,variety,detail
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Cadeira furada feminina
",width,branches,depth,variety,varieties,fruit
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Cadeira furada masculina
",width,depth,variety,varieties,branches,fruit
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Candle Bracket Pair
",width,flexibility,variation,variety,diameter,depth
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,detail,dimensions,decoration,details,elaborate
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Cassone from the Colonna family
",width,variety,varieties,common,relatives,characteristic
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Cassone with Mannerist Design Elements
",width,flexibility,variety,depth,symmetry,detail
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Chair or Bed Leg with the God Bes
",width,flexibility,depth,than,variety,detail
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Chest of Drawers
",width,variety,depth,flexibility,than,branches
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Classic Chinese furniture
",width,detail,flexibility,elaborate,ornate,decorative
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Commode à vantaux
",width,flexibility,dimensions,variety,detail,diameter
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Confidant from the Batlló House
",width,flexibility,depth,variety,detail,layers
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Console Table Depicting Chronos, or Father Time
",width,flexibility,symmetry,detail,dimensions,depth
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Console Table Top
",width,flexibility,depth,variety,diameter,detail
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Daffodil Table Lamp
",width,flexibility,variety,depth,varieties,diameter
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Desk and Bookcase
",width,flexibility,detail,depth,variety,complexity
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Door and Frame
",width,flexibility,depth,curves,detail,dimensions
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Door to Gothic Marriage Chest
",width,flexibility,depth,variety,detail,pronounced
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,depth,flexibility,detail,than,branches
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Eames Storage Unit
",width,flexibility,depth,diameter,detail,efficient
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or entrance desk S.M.A.K. Gent
",width,spacious,flexibility,room,seats,ornate
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Fire Screen and Textile Panels
",width,flexibility,flexible,depth,detail,efficient
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,detail,details,dimensions,significance,decoration
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Gothic Marriage Chest
",width,flexibility,variety,depth,detail,pronounced
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Gothic Marriage Chest
",width,flexibility,variety,depth,detail,pronounced
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or High chest of drawers
",width,drawers,elaborate,depth,spacious,ornate
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Leito de casal
",width,variety,flexibility,varieties,depth,than
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Liège-Aachen Baroque furniture
",width,elaborate,detail,ornate,decoration,decorative
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Louis XVI Style Candle Bracket
",width,flexibility,variety,detail,variation,diameter
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Madame Guimard's furniture
",width,detail,elaborate,ornate,decoration,furniture
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Marital stool with male and female caryatids
",width,flexible,characteristic,robust,common,slender
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Mesa de Cavalete
",width,variety,than,inhabitants,branches,flexibility
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Mesa de Centro
",width,flexibility,variety,diameter,depth,dimensions
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Mesa de Jogo
",width,variety,flexibility,varieties,depth,diameter
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Meuble mural décoré d'ombellifères
",width,elaborate,detail,decoration,variety,dimensions
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Miniature chair from Skyros
",width,flexibility,seats,spacious,flexible,comfortable
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Mirror with Ornamented Frame
",width,elaborate,detail,pronounced,flexibility,ornate
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Mobilio sala tavola matematica
",width,flexibility,branches,depth,variety,characteristic
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Oak chest with biblical subjects
",width,elaborate,detail,depth,ornate,decoration
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Oratório de pousar
",width,variety,branches,varieties,than,flexibility
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Oratório de pousar com grupo escultórico religioso
",width,variety,branches,clubs,than,inhabitants
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Andirons
",width,branches,than,varieties,variety,diameter
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Armchairs
",width,flexibility,seats,than,seating,curves
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Bookcases
",width,flexibility,than,edges,detail,diameter
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Candle Stands
",width,than,branches,flexibility,diameter,variety
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Corner Cabinets
",width,flexibility,than,diameter,branches,edges
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Doors
",width,than,flexibility,branches,diameter,edges
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Panels from a Choir Stall
",width,than,diameter,holes,elaborate,common
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pair of Stools
",width,than,branches,edges,diameter,flexibility
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Panel from a Choir Stall
",width,flexibility,detail,than,depth,variety
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Pansy Border Table Lamp
",width,flexibility,depth,detail,symmetry,variety
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Peony Floor Lamp with a Bamboo Base
",width,flexibility,variety,than,varieties,twists
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Provençal bread trough
",width,variety,flexibility,consistency,varieties,layers
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Scenes of Fables
",width,variety,detail,elaborate,depth,flexibility
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Set of chests of the Paulista Museum
",width,elaborate,ornate,decoration,detail,than
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Side Table with Everted Ends
",width,flexibility,flexible,detail,depth,variety
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Sideboard and Cellarette
",width,flexibility,depth,variety,options,detail
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Small desk with folding top
",width,flexibility,comfortable,spacious,flexible,ornate
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Table of Don Rodrigo Calderón
",width,variety,flexibility,depth,detail,varieties
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Throne with tapestry seat
",width,elaborate,ornate,spacious,detail,decoration
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Transitional Side Chair
",width,flexibility,depth,detail,symmetry,dimension
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Upper Paneling from a Sacristy Armoire
",width,flexibility,elaborate,fitting,detail,depth
"Which is wider, and thus has more [MASK], Pair of Louis XVI Style Candle Brackets or Wheelchair accessible seats
",width,comfortable,spacious,seats,flexibility,seating
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Arca Mala de Viagem
",width,than,depth,elaborate,detail,spacious
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Arredo camera da letto
",width,detail,depth,elaborate,flexibility,than
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Augsburg Art Cabinet
",width,detail,elaborate,than,depth,flexibility
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Baú de viagem
",width,than,depth,detail,elaborate,narrow
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Bahut-étagère la berce des près
",width,detail,than,variety,flexibility,depth
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or bonsai display table
",width,elaborate,detail,ornate,detailed,decorative
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Box with Military Scenes from Antiquity
",width,detail,elaborate,than,decoration,details
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Cabide de Pé
",width,than,detail,depth,elaborate,flexibility
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Cabinet on stand
",width,than,detail,elaborate,depth,spacious
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Cadeira furada feminina
",width,depth,than,branches,elaborate,slender
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Cadeira furada masculina
",width,depth,than,width,elaborate,flexibility
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Candle Bracket Pair
",width,than,depth,narrow,detail,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,detail,elaborate,details,decoration,than
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Cassone from the Colonna family
",width,elaborate,detail,slender,common,than
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Cassone with Mannerist Design Elements
",width,elaborate,detail,depth,flexibility,than
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Chair or Bed Leg with the God Bes
",width,than,elaborate,detail,common,depth
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Chest of Drawers
",width,than,depth,detail,pronounced,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Classic Chinese furniture
",width,elaborate,detail,ornate,decorative,detailed
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Commode à vantaux
",width,detail,than,elaborate,depth,flexibility
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Confidant from the Batlló House
",width,than,detail,depth,frequent,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Console Table Depicting Chronos, or Father Time
",width,detail,than,depth,elaborate,flexibility
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Console Table Top
",width,than,detail,depth,narrow,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Daffodil Table Lamp
",width,than,depth,detail,pronounced,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Desk and Bookcase
",width,detail,than,elaborate,detailed,depth
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Door and Frame
",width,than,narrow,detail,depth,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Door to Gothic Marriage Chest
",width,detail,elaborate,depth,than,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,detail,than,depth,width,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Eames Storage Unit
",width,than,depth,detail,narrow,flexibility
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or entrance desk S.M.A.K. Gent
",width,ornate,elaborate,detail,spacious,decorative
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Fire Screen and Textile Panels
",width,detail,elaborate,detailed,depth,decorative
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,detail,details,than,elaborate,decoration
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Gothic Marriage Chest
",width,elaborate,than,detail,depth,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Gothic Marriage Chest
",width,elaborate,than,detail,depth,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or High chest of drawers
",width,elaborate,ornate,than,decorative,narrow
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Leito de casal
",width,than,depth,width,narrow,seats
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Liège-Aachen Baroque furniture
",width,elaborate,detail,ornate,decorative,detailed
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Louis XVI Style Candle Bracket
",width,detail,elaborate,than,depth,ornate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Madame Guimard's furniture
",width,detail,elaborate,ornate,than,decorative
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Marital stool with male and female caryatids
",width,flexible,robust,slender,elaborate,rounded
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Mesa de Cavalete
",width,than,seats,depth,detail,narrow
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Mesa de Centro
",width,than,detail,depth,flexibility,narrow
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Mesa de Jogo
",width,than,detail,depth,elaborate,narrow
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Meuble mural décoré d'ombellifères
",width,elaborate,detail,ornate,decoration,decorative
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Miniature chair from Skyros
",width,seats,flexibility,than,elaborate,seating
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Mirror with Ornamented Frame
",width,elaborate,ornate,detail,decorative,than
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Mobilio sala tavola matematica
",width,depth,elaborate,than,detail,slender
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Oak chest with biblical subjects
",width,elaborate,detail,ornate,detailed,decoration
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Oratório de pousar
",width,than,elaborate,detail,seats,depth
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Oratório de pousar com grupo escultórico religioso
",width,than,seats,detail,flexibility,depth
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Andirons
",width,than,branches,narrow,pronounced,common
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Armchairs
",width,than,elaborate,seats,width,narrow
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Bookcases
",width,than,narrow,elaborate,common,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Candle Stands
",width,than,narrow,pronounced,common,width
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Corner Cabinets
",width,than,narrow,common,detail,elaborate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Doors
",width,than,narrow,width,common,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Louis XVI Style Candle Brackets
",width,than,elaborate,detail,pronounced,common
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pair of Stools
",width,than,narrow,pronounced,branches,width
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Panel from a Choir Stall
",width,than,detail,elaborate,depth,width
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Pansy Border Table Lamp
",width,than,detail,depth,narrow,flexibility
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Peony Floor Lamp with a Bamboo Base
",width,than,detail,flexibility,depth,narrow
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Provençal bread trough
",width,elaborate,than,flexibility,depth,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Scenes of Fables
",width,detail,elaborate,than,depth,ornate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Set of chests of the Paulista Museum
",width,elaborate,ornate,than,decoration,detail
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Side Table with Everted Ends
",width,elaborate,than,detail,narrow,ornate
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Sideboard and Cellarette
",width,elaborate,detail,flexibility,spacious,decorative
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Small desk with folding top
",width,ornate,elaborate,decorative,detail,spacious
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Table of Don Rodrigo Calderón
",width,than,detail,elaborate,depth,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Throne with tapestry seat
",width,elaborate,ornate,detail,decorative,spacious
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Transitional Side Chair
",width,detail,than,depth,flexibility,pronounced
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Upper Paneling from a Sacristy Armoire
",width,elaborate,ornate,decorative,detail,decoration
"Which is wider, and thus has more [MASK], Pair of Panels from a Choir Stall or Wheelchair accessible seats
",width,comfortable,spacious,flexibility,seats,seating
"Which is wider, and thus has more [MASK], Pair of Stools or Arca Mala de Viagem
",width,branches,than,inhabitants,depth,tributaries
"Which is wider, and thus has more [MASK], Pair of Stools or Arredo camera da letto
",width,detail,flexibility,dimensions,depth,dimension
"Which is wider, and thus has more [MASK], Pair of Stools or Augsburg Art Cabinet
",width,flexibility,than,layers,depth,detail
"Which is wider, and thus has more [MASK], Pair of Stools or Baú de viagem
",width,branches,than,edges,dimensions,lines
"Which is wider, and thus has more [MASK], Pair of Stools or Bahut-étagère la berce des près
",width,branches,inhabitants,than,tributaries,subdivisions
"Which is wider, and thus has more [MASK], Pair of Stools or bonsai display table
",width,flexibility,detail,efficient,options,than
"Which is wider, and thus has more [MASK], Pair of Stools or Box with Military Scenes from Antiquity
",width,detail,flexibility,layers,than,depth
"Which is wider, and thus has more [MASK], Pair of Stools or Cabide de Pé
",width,edges,varieties,than,dimensions,vertices
"Which is wider, and thus has more [MASK], Pair of Stools or Cabinet on stand
",width,than,flexibility,space,depth,layers
"Which is wider, and thus has more [MASK], Pair of Stools or Cadeira furada feminina
",width,branches,fruit,depth,than,varieties
"Which is wider, and thus has more [MASK], Pair of Stools or Cadeira furada masculina
",width,depth,branches,than,fruit,varieties
"Which is wider, and thus has more [MASK], Pair of Stools or Candle Bracket Pair
",width,than,branches,depth,edges,holes
"Which is wider, and thus has more [MASK], Pair of Stools or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
",width,detail,details,dimensions,decoration,than
"Which is wider, and thus has more [MASK], Pair of Stools or Cassone from the Colonna family
",width,variety,varieties,branches,common,detail
"Which is wider, and thus has more [MASK], Pair of Stools or Cassone with Mannerist Design Elements
",width,flexibility,edges,layers,symmetry,detail
"Which is wider, and thus has more [MASK], Pair of Stools or Chair or Bed Leg with the God Bes
",width,than,edges,layers,branches,flexibility
"Which is wider, and thus has more [MASK], Pair of Stools or Chest of Drawers
",width,than,branches,depth,edges,variety
"Which is wider, and thus has more [MASK], Pair of Stools or Classic Chinese furniture
",width,detail,flexibility,than,furniture,decorative
"Which is wider, and thus has more [MASK], Pair of Stools or Commode à vantaux
",width,edges,dimensions,dimension,flexibility,than
"Which is wider, and thus has more [MASK], Pair of Stools or Confidant from the Batlló House
",width,than,flexibility,layers,branches,possibilities
"Which is wider, and thus has more [MASK], Pair of Stools or Console Table Depicting Chronos, or Father Time
",width,flexibility,dimensions,edges,symmetry,detail
"Which is wider, and thus has more [MASK], Pair of Stools or Console Table Top
",width,flexibility,than,edges,dimension,detail
"Which is wider, and thus has more [MASK], Pair of Stools or Daffodil Table Lamp
",width,than,flexibility,layers,edges,branches
"Which is wider, and thus has more [MASK], Pair of Stools or Desk and Bookcase
",width,flexibility,detail,complexity,edges,than
"Which is wider, and thus has more [MASK], Pair of Stools or Door and Frame
",width,than,edges,branches,dimensions,width
"Which is wider, and thus has more [MASK], Pair of Stools or Door to Gothic Marriage Chest
",width,flexibility,than,layers,depth,edges
"Which is wider, and thus has more [MASK], Pair of Stools or Doorway from the Isaac Gillet House, Painesville, Ohio
",width,access,views,branches,than,width
"Which is wider, and thus has more [MASK], Pair of Stools or Eames Storage Unit
",width,flexibility,than,depth,detail,efficient
"Which is wider, and thus has more [MASK], Pair of Stools or entrance desk S.M.A.K. Gent
",width,seats,room,rooms,spacious,classrooms
"Which is wider, and thus has more [MASK], Pair of Stools or Fire Screen and Textile Panels
",width,flexibility,detail,layers,efficient,flexible
"Which is wider, and thus has more [MASK], Pair of Stools or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
",width,detail,significance,details,than,importance
"Which is wider, and thus has more [MASK], Pair of Stools or Gothic Marriage Chest
",width,than,edges,depth,layers,flexibility
"Which is wider, and thus has more [MASK], Pair of Stools or Gothic Marriage Chest
",width,than,edges,depth,layers,flexibility
"Which is wider, and thus has more [MASK], Pair of Stools or High chest of drawers
",width,drawers,than,depth,holes,room
"Which is wider, and thus has more [MASK], Pair of Stools or Leito de casal
",width,than,branches,inhabitants,depth,seats
"Which is wider, and thus has more [MASK], Pair of Stools or Liège-Aachen Baroque furniture
",width,detail,elaborate,than,decoration,variety
"Which is wider, and thus has more [MASK], Pair of Stools or Louis XVI Style Candle Bracket
",width,flexibility,than,depth,detail,edges
"Which is wider, and thus has more [MASK], Pair of Stools or Madame Guimard's furniture
",width,detail,than,furniture,decoration,room
"Which is wider, and thus has more [MASK], Pair of Stools or Marital stool with male and female caryatids
",width,flexible,common,dense,posterior,robust
"Which is wider, and thus has more [MASK], Pair of Stools or Mesa de Cavalete
",width,than,branches,edges,inhabitants,options
"Which is wider, and thus has more [MASK], Pair of Stools or Mesa de Centro
",width,than,edges,dimension,layers,flexibility
"Which is wider, and thus has more [MASK], Pair of Stools or Mesa de Jogo
",width,than,edges,branches,dimension,dimensions
"Which is wider, and thus has more [MASK], Pair of Stools or Meuble mural décoré d'ombellifères
",width,than,decoration,elaborate,detail,branches
"Which is wider, and thus has more [MASK], Pair of Stools or Miniature chair from Skyros
",width,seats,flexibility,than,space,seating
"Which is wider, and thus has more [MASK], Pair of Stools or Mirror with Ornamented Frame
",width,than,pronounced,detail,edges,width
"Which is wider, and thus has more [MASK], Pair of Stools or Mobilio sala tavola matematica
",width,branches,depth,than,flexibility,layers
"Which is wider, and thus has more [MASK], Pair of Stools or Oak chest with biblical subjects
",width,detail,elaborate,depth,decoration,details
"Which is wider, and thus has more [MASK], Pair of Stools or Oratório de pousar
",width,branches,inhabitants,than,seats,tributaries
"Which is wider, and thus has more [MASK], Pair of Stools or Oratório de pousar com grupo escultórico religioso
",width,branches,autonomy,seats,than,inhabitants
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Andirons
",width,branches,than,varieties,edges,tributaries
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Armchairs
",width,than,branches,edges,width,flexibility
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Bookcases
",width,than,edges,branches,layers,vertices
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Candle Stands
",width,than,branches,edges,width,layers
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Corner Cabinets
",width,than,branches,edges,layers,width
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Doors
",width,than,edges,branches,layers,width
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Louis XVI Style Candle Brackets
",width,than,branches,edges,varieties,flexibility
"Which is wider, and thus has more [MASK], Pair of Stools or Pair of Panels from a Choir Stall
",width,than,branches,width,edges,common
"Which is wider, and thus has more [MASK], Pair of Stools or Panel from a Choir Stall
",width,than,width,depth,holes,edges
"Which is wider, and thus has more [MASK], Pair of Stools or Pansy Border Table Lamp
",width,flexibility,than,complexity,layers,edges
"Which is wider, and thus has more [MASK], Pair of Stools or Peony Floor Lamp with a Bamboo Base
",width,than,edges,varieties,flexibility,variety
"Which is wider, and thus has more [MASK], Pair of Stools or Provençal bread trough
",width,than,variety,varieties,flexibility,layers
"Which is wider, and thus has more [MASK], Pair of Stools or Scenes of Fables
",width,detail,than,edges,layers,branches
"Which is wider, and thus has more [MASK], Pair of Stools or Set of chests of the Paulista Museum
",width,than,decoration,elaborate,detail,ornate
"Which is wider, and thus has more [MASK], Pair of Stools or Side Table with Everted Ends
",width,edges,than,flexibility,detail,layers
