,Masked Sentence,Prediction
16962,"Which is wider, and thus has more [MASK], Sankheda furniture or support furniture
","furniture, expensive, comfortable, flexible, decorative"
16963,"Which is wider, and thus has more [MASK], Sankheda furniture or Suzhou-style furniture
","expensive, luxurious, ornate, elaborate, modern"
16964,"Which is wider, and thus has more [MASK], Sankheda furniture or Table Desk
","furniture, expensive, luxurious, ornate, elaborate"
16965,"Which is wider, and thus has more [MASK], Sankheda furniture or table toilet
","furniture, comfortable, luxurious, spacious, expensive"
16966,"Which is wider, and thus has more [MASK], Sankheda furniture or Tall-case Clock
","expensive, ornate, elaborate, luxurious, decorative"
16967,"Which is wider, and thus has more [MASK], Sankheda furniture or Tall Clock
","furniture, expensive, ornate, elaborate, luxurious"
16968,"Which is wider, and thus has more [MASK], Sankheda furniture or Tambour Desk
","furniture, expensive, luxurious, rooms, decoration"
16969,"Which is wider, and thus has more [MASK], Sankheda furniture or Tea Table
","furniture, expensive, ornate, elaborate, luxurious"
16970,"Which is wider, and thus has more [MASK], Sankheda furniture or teacher's desk
","spacious, comfortable, furniture, expensive, ornate"
16971,"Which is wider, and thus has more [MASK], Sankheda furniture or tool board
","furniture, expensive, elaborate, ornate, flexible"
16972,"Which is wider, and thus has more [MASK], Sankheda furniture or towel rack
","luxurious, expensive, furniture, comfortable, spacious"
16973,"Which is wider, and thus has more [MASK], Sankheda furniture or Tripod Brazier
","furniture, expensive, luxurious, ornate, elaborate"
16974,"Which is wider, and thus has more [MASK], Sankheda furniture or Ulm stool
","furniture, elaborate, ornate, decoration, expensive"
16975,"Which is wider, and thus has more [MASK], Sankheda furniture or umbrella holder
","expensive, furniture, comfortable, elaborate, ornate"
16976,"Which is wider, and thus has more [MASK], Sankheda furniture or UP series
","expensive, elaborate, ornate, furniture, luxurious"
16977,"Which is wider, and thus has more [MASK], Sankheda furniture or Wall Bracket
","furniture, expensive, luxurious, elaborate, ornate"
16978,"Which is wider, and thus has more [MASK], Sankheda furniture or Wall Clock
","furniture, expensive, ornate, elaborate, luxurious"
16979,"Which is wider, and thus has more [MASK], Sankheda furniture or wall rack
","expensive, furniture, luxurious, ornate, spacious"
16980,"Which is wider, and thus has more [MASK], Sankheda furniture or Waterfall furniture
","expensive, furniture, ornate, luxurious, elaborate"
16981,"Which is wider, and thus has more [MASK], Sankheda furniture or Wooden Casket
","furniture, elaborate, luxurious, ornate, expensive"
16982,"Which is wider, and thus has more [MASK], Sankheda furniture or Work Table
","furniture, expensive, ornate, elaborate, luxurious"
16983,"Which is wider, and thus has more [MASK], Sankheda furniture or worship furniture
","ornate, elaborate, expensive, decorative, furniture"
16984,"Which is wider, and thus has more [MASK], Sankheda furniture or Writing table
","spacious, ornate, expensive, comfortable, elaborate"
16985,"Which is wider, and thus has more [MASK], Sankheda furniture or Yokeback Armchair
","furniture, luxurious, comfortable, expensive, ornate"
16986,"Which is wider, and thus has more [MASK], school furniture or Room Divider
","furniture, expensive, amenities, seating, decoration"
16987,"Which is wider, and thus has more [MASK], school furniture or Wisteria Lamp
","furniture, expensive, decoration, amenities, furnishings"
16988,"Which is wider, and thus has more [MASK], school furniture or Dressing Cabinet
","furniture, decorative, decoration, seating, expensive"
16989,"Which is wider, and thus has more [MASK], school furniture or Abbot's Stall
","furniture, expensive, ornate, decorative, decoration"
16990,"Which is wider, and thus has more [MASK], school furniture or Abbotsford style
","ornate, elaborate, expensive, decorative, traditional"
16991,"Which is wider, and thus has more [MASK], school furniture or ancient furniture
","furniture, ornate, expensive, furnishings, decoration"
16992,"Which is wider, and thus has more [MASK], school furniture or Animal furniture
","expensive, furniture, decorative, common, modern"
16993,"Which is wider, and thus has more [MASK], school furniture or antique furniture
","furniture, expensive, modern, common, furnishings"
16994,"Which is wider, and thus has more [MASK], school furniture or Arca Bau
","furniture, expensive, decoration, amenities, rooms"
16995,"Which is wider, and thus has more [MASK], school furniture or Arca Canastra
","furniture, decoration, expensive, furnishings, rooms"
16996,"Which is wider, and thus has more [MASK], school furniture or architectural furniture
","furniture, expensive, decorative, furnishings, decoration"
16997,"Which is wider, and thus has more [MASK], school furniture or Armário Armário-Estante
","furniture, expensive, decoration, ornate, furnishings"
16998,"Which is wider, and thus has more [MASK], school furniture or Armário Guarda-Comida
","furniture, expensive, decoration, rooms, classrooms"
16999,"Which is wider, and thus has more [MASK], school furniture or Armário Guarda-Louça
","furniture, expensive, decoration, rooms, furnishings"
17000,"Which is wider, and thus has more [MASK], school furniture or Armário Guarda-Roupa
","furniture, expensive, decoration, rooms, amenities"
17001,"Which is wider, and thus has more [MASK], school furniture or Armário Vitrina-Armário
","furniture, expensive, rooms, decoration, amenities"
17002,"Which is wider, and thus has more [MASK], school furniture or Armário Vitrine
","furniture, expensive, decoration, furnishings, ornate"
17003,"Which is wider, and thus has more [MASK], school furniture or Armário: Guarda-Roupa
","furniture, expensive, ornate, modern, elaborate"
17004,"Which is wider, and thus has more [MASK], school furniture or Baby furniture
","expensive, furniture, decorative, common, modern"
17005,"Which is wider, and thus has more [MASK], school furniture or Bed tables
","furniture, seating, seats, classrooms, chairs"
17006,"Which is wider, and thus has more [MASK], school furniture or beer tap
","furniture, seating, amenities, shops, rooms"
17007,"Which is wider, and thus has more [MASK], school furniture or Beijing-style furniture
","expensive, ornate, decorative, modern, traditional"
17008,"Which is wider, and thus has more [MASK], school furniture or book chest
","furniture, room, shelves, expensive, rooms"
17009,"Which is wider, and thus has more [MASK], school furniture or Bureau table
","furniture, seating, seats, room, rooms"
17010,"Which is wider, and thus has more [MASK], school furniture or campaign furniture
","expensive, furniture, common, decorative, affordable"
17011,"Which is wider, and thus has more [MASK], school furniture or Candle Bracket
","furniture, expensive, decoration, ornate, elaborate"
17012,"Which is wider, and thus has more [MASK], school furniture or Candle Stand
","furniture, expensive, decorative, seating, decoration"
17013,"Which is wider, and thus has more [MASK], school furniture or Card table
","furniture, seating, room, seats, expensive"
17014,"Which is wider, and thus has more [MASK], school furniture or Center Table
","furniture, expensive, decoration, decorative, seating"
17015,"Which is wider, and thus has more [MASK], school furniture or chair back
","furniture, seating, seats, chairs, comfortable"
17016,"Which is wider, and thus has more [MASK], school furniture or chaise longue
","furniture, expensive, decoration, rooms, ornate"
17017,"Which is wider, and thus has more [MASK], school furniture or cheval glass
","expensive, ornate, furniture, decorative, elaborate"
17018,"Which is wider, and thus has more [MASK], school furniture or choir screen
","classrooms, seating, furniture, seats, windows"
17019,"Which is wider, and thus has more [MASK], school furniture or church shelf
","furniture, furnishings, classrooms, rooms, seating"
17020,"Which is wider, and thus has more [MASK], school furniture or Clothes valet
","expensive, furniture, ornate, comfortable, rooms"
17021,"Which is wider, and thus has more [MASK], school furniture or Cofre Portátil
","furniture, decoration, expensive, furnishings, decorative"
17022,"Which is wider, and thus has more [MASK], school furniture or Coin cabinet
","expensive, furniture, decorative, ornate, elaborate"
17023,"Which is wider, and thus has more [MASK], school furniture or Console Table
","furniture, expensive, seating, decorative, decoration"
17024,"Which is wider, and thus has more [MASK], school furniture or Corner Cabinet
","furniture, expensive, decoration, furnishings, decorative"
17025,"Which is wider, and thus has more [MASK], school furniture or Corner Cabinet
","furniture, expensive, decoration, furnishings, decorative"
17026,"Which is wider, and thus has more [MASK], school furniture or Corner chair
","furniture, seating, seats, comfortable, chairs"
17027,"Which is wider, and thus has more [MASK], school furniture or Coromandel lacquer
","expensive, furniture, decoration, decorative, ornate"
17028,"Which is wider, and thus has more [MASK], school furniture or cue stand
","furniture, seating, seats, classrooms, tables"
17029,"Which is wider, and thus has more [MASK], school furniture or Curule Chair
","furniture, expensive, seating, classrooms, ornate"
17030,"Which is wider, and thus has more [MASK], school furniture or cylinder desk
","furniture, expensive, comfortable, room, seats"
17031,"Which is wider, and thus has more [MASK], school furniture or day bed
","furniture, room, amenities, classrooms, comfortable"
17032,"Which is wider, and thus has more [MASK], school furniture or dresser-litter bin
","furniture, amenities, expensive, room, toilets"
17033,"Which is wider, and thus has more [MASK], school furniture or Drop-front desk
","expensive, furniture, comfortable, ornate, spacious"
17034,"Which is wider, and thus has more [MASK], school furniture or Drop-front secretary
","furniture, decoration, seating, seats, expensive"
17035,"Which is wider, and thus has more [MASK], school furniture or Easy Chair
","furniture, expensive, decoration, amenities, seating"
17036,"Which is wider, and thus has more [MASK], school furniture or entertainment center
","classrooms, amenities, shops, furniture, rooms"
17037,"Which is wider, and thus has more [MASK], school furniture or Escrivaninha Cômoda-Escrivaninha
","furniture, expensive, decoration, ornate, rooms"
17038,"Which is wider, and thus has more [MASK], school furniture or Escrivaninha Portátil
","furniture, decoration, expensive, ornate, decorative"
17039,"Which is wider, and thus has more [MASK], school furniture or Estante Infantil
","furniture, decoration, expensive, rooms, furnishings"
17040,"Which is wider, and thus has more [MASK], school furniture or Fall-front Secretary
","decorative, expensive, ornate, furniture, elaborate"
17041,"Which is wider, and thus has more [MASK], school furniture or Flower Stand
","furniture, expensive, decoration, decorative, seating"
17042,"Which is wider, and thus has more [MASK], school furniture or folding stool
","furniture, seating, comfortable, seats, decorative"
17043,"Which is wider, and thus has more [MASK], school furniture or foot shelf
","furniture, seating, room, space, shelves"
17044,"Which is wider, and thus has more [MASK], school furniture or four-poster bed
","comfortable, furniture, room, expensive, spacious"
17045,"Which is wider, and thus has more [MASK], school furniture or furniture component
","furniture, expensive, furnishings, decorative, accessories"
17046,"Which is wider, and thus has more [MASK], school furniture or Gallery Structure
","furniture, expensive, decorative, decoration, ornate"
17047,"Which is wider, and thus has more [MASK], school furniture or Gaming Table
","furniture, expensive, amenities, decoration, seating"
17048,"Which is wider, and thus has more [MASK], school furniture or garden furniture
","furniture, expensive, decorative, common, furnishings"
17049,"Which is wider, and thus has more [MASK], school furniture or giant furniture
","furniture, expensive, toys, colorful, ornate"
17050,"Which is wider, and thus has more [MASK], school furniture or Guangzhou-style furniture
","expensive, ornate, decorative, modern, traditional"
17051,"Which is wider, and thus has more [MASK], school furniture or hanger floor
","furniture, comfortable, expensive, decorative, room"
17052,"Which is wider, and thus has more [MASK], school furniture or home apothecary
","expensive, furniture, decorative, elaborate, common"
17053,"Which is wider, and thus has more [MASK], school furniture or keeps food
","furniture, expensive, room, rooms, classrooms"
17054,"Which is wider, and thus has more [MASK], school furniture or kitchen sink
","furniture, bedrooms, classrooms, rooms, room"
17055,"Which is wider, and thus has more [MASK], school furniture or knickknacks shelf
","furniture, expensive, decoration, decorative, ornate"
17056,"Which is wider, and thus has more [MASK], school furniture or lacquered furniture
","expensive, decorative, ornate, elaborate, common"
17057,"Which is wider, and thus has more [MASK], school furniture or Lazy Susan
","furniture, expensive, decoration, decorative, comfortable"
17058,"Which is wider, and thus has more [MASK], school furniture or leather furniture
","furniture, expensive, comfortable, decorative, furnishings"
17059,"Which is wider, and thus has more [MASK], school furniture or library steps
","classrooms, furniture, rooms, room, seating"
17060,"Which is wider, and thus has more [MASK], school furniture or Library Table
","furniture, expensive, classrooms, furnishings, amenities"
17061,"Which is wider, and thus has more [MASK], school furniture or Linen Press
","furniture, expensive, decorative, decoration, ornate"
17062,"Which is wider, and thus has more [MASK], school furniture or litter box
","furniture, seating, seats, room, classrooms"
17063,"Which is wider, and thus has more [MASK], school furniture or liturgical furniture
","expensive, furniture, decorative, ornate, elaborate"
17064,"Which is wider, and thus has more [MASK], school furniture or low cabinet
","expensive, furniture, comfortable, decorative, ornate"
17065,"Which is wider, and thus has more [MASK], school furniture or Macquarie Chest
","furniture, expensive, decoration, decorative, amenities"
17066,"Which is wider, and thus has more [MASK], school furniture or magazine rack
","furniture, expensive, accessories, room, classrooms"
17067,"Which is wider, and thus has more [MASK], school furniture or Marriage Chest
","furniture, expensive, decoration, decorative, ornate"
17068,"Which is wider, and thus has more [MASK], school furniture or Mechanical table
","furniture, seating, seats, room, rooms"
17069,"Which is wider, and thus has more [MASK], school furniture or Medal cabinet
","furniture, expensive, ornate, decorative, elaborate"
17070,"Which is wider, and thus has more [MASK], school furniture or Mesa Consolo
","furniture, expensive, decoration, furnishings, amenities"
17071,"Which is wider, and thus has more [MASK], school furniture or Mesa Criado-Mudo
","furniture, expensive, decoration, furnishings, ornate"
17072,"Which is wider, and thus has more [MASK], school furniture or Mesa Infantil
","furniture, expensive, decoration, amenities, seating"
17073,"Which is wider, and thus has more [MASK], school furniture or Mesa Lavatório
","furniture, expensive, furnishings, decoration, amenities"
17074,"Which is wider, and thus has more [MASK], school furniture or Mesa: Criado-Mudo
","furniture, expensive, elaborate, ornate, modern"
17075,"Which is wider, and thus has more [MASK], school furniture or Ming-style furniture
","expensive, ornate, decorative, modern, traditional"
17076,"Which is wider, and thus has more [MASK], school furniture or mobile shelving
","furniture, expensive, portable, comfortable, seating"
17077,"Which is wider, and thus has more [MASK], school furniture or Mobilio Biblioteca
","furniture, expensive, rooms, ornate, furnishings"
17078,"Which is wider, and thus has more [MASK], school furniture or Namban screen
","furniture, expensive, ornate, seats, seating"
17079,"Which is wider, and thus has more [MASK], school furniture or office furniture
","furniture, expensive, common, furnishings, than"
17080,"Which is wider, and thus has more [MASK], school furniture or Ornamental Panel
","decorative, ornate, elaborate, decoration, furniture"
17081,"Which is wider, and thus has more [MASK], school furniture or Overmantel Mirror
","furniture, expensive, ornate, decorative, elaborate"
17082,"Which is wider, and thus has more [MASK], school furniture or park furniture
","furniture, expensive, seating, classrooms, rooms"
17083,"Which is wider, and thus has more [MASK], school furniture or patent furniture
","expensive, furniture, common, practical, decorative"
17084,"Which is wider, and thus has more [MASK], school furniture or Pier Mirror
","furniture, expensive, decoration, decorative, furnishings"
17085,"Which is wider, and thus has more [MASK], school furniture or Pier table
","furniture, seating, room, seats, expensive"
17086,"Which is wider, and thus has more [MASK], school furniture or pilgrim furniture
","expensive, furniture, decorative, common, ornate"
17087,"Which is wider, and thus has more [MASK], school furniture or plastic furniture
","expensive, furniture, plastic, lightweight, modern"
17088,"Which is wider, and thus has more [MASK], school furniture or portable counter
","furniture, classrooms, seating, portable, room"
17089,"Which is wider, and thus has more [MASK], school furniture or Preguiceiro Infantil
","furniture, expensive, classrooms, decoration, ornate"
17090,"Which is wider, and thus has more [MASK], school furniture or Prestige Chair
","furniture, decoration, expensive, decorative, ornate"
17091,"Which is wider, and thus has more [MASK], school furniture or Provençal breadbox
","furniture, expensive, comfortable, elaborate, ornate"
17092,"Which is wider, and thus has more [MASK], school furniture or ready-to-assemble furniture
","expensive, affordable, furniture, common, lightweight"
17093,"Which is wider, and thus has more [MASK], school furniture or Rolltop desk
","furniture, expensive, comfortable, ornate, room"
17094,"Which is wider, and thus has more [MASK], school furniture or room divider
","seating, room, furniture, seats, classrooms"
17095,"Which is wider, and thus has more [MASK], school furniture or Rotated Rectangle
","decorative, ornate, rounded, elaborate, expensive"
17096,"Which is wider, and thus has more [MASK], school furniture or Round table
","furniture, seating, seats, room, expensive"
17097,"Which is wider, and thus has more [MASK], school furniture or roundback armchair
","comfortable, expensive, lightweight, furniture, seating"
17098,"Which is wider, and thus has more [MASK], school furniture or rustic furniture
","expensive, decorative, ornate, furniture, modern"
17099,"Which is wider, and thus has more [MASK], school furniture or Sankheda furniture
","expensive, furniture, ornate, decorative, common"
17100,"Which is wider, and thus has more [MASK], school furniture or secretary desk
","furniture, classrooms, room, seats, rooms"
17101,"Which is wider, and thus has more [MASK], school furniture or sex furniture
","furniture, expensive, decoration, accessories, furnishings"
17102,"Which is wider, and thus has more [MASK], school furniture or Shanghai-style furniture
","expensive, ornate, decorative, modern, traditional"
17103,"Which is wider, and thus has more [MASK], school furniture or shop furniture
","furniture, expensive, shops, common, than"
17104,"Which is wider, and thus has more [MASK], school furniture or shop shelve
","shops, expensive, furniture, amenities, affordable"
17105,"Which is wider, and thus has more [MASK], school furniture or Side Chair
","furniture, expensive, seating, decoration, amenities"
17106,"Which is wider, and thus has more [MASK], school furniture or Snuff Tablet
","furniture, expensive, decoration, decorative, ornate"
17107,"Which is wider, and thus has more [MASK], school furniture or Spindle-back armchair
","comfortable, expensive, furniture, seating, lightweight"
17108,"Which is wider, and thus has more [MASK], school furniture or Spoon racks
","expensive, furniture, comfortable, spacious, ornate"
17109,"Which is wider, and thus has more [MASK], school furniture or Standing aid
","furniture, amenities, classrooms, seating, seats"
17110,"Which is wider, and thus has more [MASK], school furniture or street furniture
","furniture, expensive, decoration, furnishings, decorative"
17111,"Which is wider, and thus has more [MASK], school furniture or support furniture
","furniture, expensive, room, seating, decorative"
17112,"Which is wider, and thus has more [MASK], school furniture or Suzhou-style furniture
","expensive, traditional, ornate, modern, decorative"
17113,"Which is wider, and thus has more [MASK], school furniture or Table Desk
","furniture, expensive, decoration, amenities, room"
17114,"Which is wider, and thus has more [MASK], school furniture or table toilet
","furniture, seating, seats, toilets, chairs"
17115,"Which is wider, and thus has more [MASK], school furniture or Tall-case Clock
","expensive, decorative, ornate, furniture, comfortable"
17116,"Which is wider, and thus has more [MASK], school furniture or Tall Clock
","furniture, expensive, decoration, decorative, furnishings"
17117,"Which is wider, and thus has more [MASK], school furniture or Tambour Desk
","furniture, expensive, amenities, decoration, affordable"
17118,"Which is wider, and thus has more [MASK], school furniture or Tea Table
","furniture, expensive, decoration, amenities, seating"
17119,"Which is wider, and thus has more [MASK], school furniture or teacher's desk
","furniture, classrooms, room, space, rooms"
17120,"Which is wider, and thus has more [MASK], school furniture or tool board
","furniture, classrooms, seats, seating, tools"
17121,"Which is wider, and thus has more [MASK], school furniture or towel rack
","furniture, room, expensive, seating, rooms"
17122,"Which is wider, and thus has more [MASK], school furniture or Tripod Brazier
","furniture, expensive, ornate, decoration, decorative"
17123,"Which is wider, and thus has more [MASK], school furniture or Ulm stool
","furniture, expensive, decoration, seating, seats"
17124,"Which is wider, and thus has more [MASK], school furniture or umbrella holder
","furniture, seats, seating, accessories, windows"
17125,"Which is wider, and thus has more [MASK], school furniture or UP series
","furniture, expensive, decorative, decoration, furnishings"
17126,"Which is wider, and thus has more [MASK], school furniture or Wall Bracket
","furniture, expensive, decoration, amenities, seating"
17127,"Which is wider, and thus has more [MASK], school furniture or Wall Clock
","furniture, expensive, decoration, furnishings, amenities"
17128,"Which is wider, and thus has more [MASK], school furniture or wall rack
","furniture, expensive, room, decoration, decorative"
17129,"Which is wider, and thus has more [MASK], school furniture or Waterfall furniture
","furniture, expensive, decorative, common, ornate"
17130,"Which is wider, and thus has more [MASK], school furniture or Wooden Casket
","furniture, expensive, ornate, elaborate, decorative"
17131,"Which is wider, and thus has more [MASK], school furniture or Work Table
","furniture, expensive, decoration, amenities, furnishings"
17132,"Which is wider, and thus has more [MASK], school furniture or worship furniture
","furniture, expensive, ornate, decorative, common"
17133,"Which is wider, and thus has more [MASK], school furniture or Writing table
","furniture, seating, room, seats, classrooms"
17134,"Which is wider, and thus has more [MASK], school furniture or Yokeback Armchair
","furniture, comfortable, expensive, seating, seats"
17135,"Which is wider, and thus has more [MASK], secretary desk or Room Divider
","offices, room, desk, rooms, space"
17136,"Which is wider, and thus has more [MASK], secretary desk or Wisteria Lamp
","room, offices, rooms, desk, classrooms"
17137,"Which is wider, and thus has more [MASK], secretary desk or Dressing Cabinet
","room, offices, desk, seating, chairs"
17138,"Which is wider, and thus has more [MASK], secretary desk or Abbot's Stall
","room, rooms, space, seating, classrooms"
17139,"Which is wider, and thus has more [MASK], secretary desk or Abbotsford style
","spacious, comfortable, room, ornate, furniture"
17140,"Which is wider, and thus has more [MASK], secretary desk or ancient furniture
","furniture, chairs, rooms, room, drawers"
17141,"Which is wider, and thus has more [MASK], secretary desk or Animal furniture
","room, furniture, desk, drawers, chairs"
17142,"Which is wider, and thus has more [MASK], secretary desk or antique furniture
","furniture, room, chairs, rooms, drawers"
17143,"Which is wider, and thus has more [MASK], secretary desk or Arca Bau
","offices, rooms, room, seats, classrooms"
17144,"Which is wider, and thus has more [MASK], secretary desk or Arca Canastra
","offices, rooms, room, seats, classrooms"
17145,"Which is wider, and thus has more [MASK], secretary desk or architectural furniture
","furniture, room, desk, rooms, seating"
17146,"Which is wider, and thus has more [MASK], secretary desk or Armário Armário-Estante
","offices, room, seats, rooms, chairs"
17147,"Which is wider, and thus has more [MASK], secretary desk or Armário Guarda-Comida
","offices, seats, room, rooms, departments"
17148,"Which is wider, and thus has more [MASK], secretary desk or Armário Guarda-Louça
","offices, room, seats, rooms, chairs"
17149,"Which is wider, and thus has more [MASK], secretary desk or Armário Guarda-Roupa
","offices, room, seats, rooms, chairs"
17150,"Which is wider, and thus has more [MASK], secretary desk or Armário Vitrina-Armário
","offices, departments, seats, rooms, room"
17151,"Which is wider, and thus has more [MASK], secretary desk or Armário Vitrine
","offices, room, rooms, seats, desk"
17152,"Which is wider, and thus has more [MASK], secretary desk or Armário: Guarda-Roupa
","offices, departments, seats, rooms, room"
17153,"Which is wider, and thus has more [MASK], secretary desk or Baby furniture
","room, desk, furniture, drawers, chairs"
17154,"Which is wider, and thus has more [MASK], secretary desk or Bed tables
","chairs, room, seating, desk, seats"
17155,"Which is wider, and thus has more [MASK], secretary desk or beer tap
","room, seating, rooms, chairs, seats"
17156,"Which is wider, and thus has more [MASK], secretary desk or Beijing-style furniture
","comfortable, spacious, furniture, ornate, expensive"
17157,"Which is wider, and thus has more [MASK], secretary desk or book chest
","drawers, room, desk, rooms, shelves"
17158,"Which is wider, and thus has more [MASK], secretary desk or Bureau table
","room, chairs, seats, desk, offices"
17159,"Which is wider, and thus has more [MASK], secretary desk or campaign furniture
","offices, seats, seating, desk, chairs"
17160,"Which is wider, and thus has more [MASK], secretary desk or Candle Bracket
","room, drawers, offices, rooms, chairs"
17161,"Which is wider, and thus has more [MASK], secretary desk or Candle Stand
","room, drawers, seating, space, desk"
17162,"Which is wider, and thus has more [MASK], secretary desk or Card table
","room, chairs, seats, seating, rooms"
17163,"Which is wider, and thus has more [MASK], secretary desk or Center Table
","room, offices, desk, space, seats"
17164,"Which is wider, and thus has more [MASK], secretary desk or chair back
","chairs, room, seating, desk, seats"
17165,"Which is wider, and thus has more [MASK], secretary desk or chaise longue
","room, rooms, space, seating, seats"
17166,"Which is wider, and thus has more [MASK], secretary desk or cheval glass
","room, rooms, space, windows, furniture"
17167,"Which is wider, and thus has more [MASK], secretary desk or choir screen
","classrooms, seating, room, seats, desk"
17168,"Which is wider, and thus has more [MASK], secretary desk or church shelf
","room, classrooms, offices, desk, seating"
17169,"Which is wider, and thus has more [MASK], secretary desk or Clothes valet
","rooms, room, spacious, offices, seating"
17170,"Which is wider, and thus has more [MASK], secretary desk or Cofre Portátil
","offices, room, rooms, seats, space"
17171,"Which is wider, and thus has more [MASK], secretary desk or Coin cabinet
","offices, room, rooms, departments, seats"
17172,"Which is wider, and thus has more [MASK], secretary desk or Console Table
","room, offices, seating, space, desk"
17173,"Which is wider, and thus has more [MASK], secretary desk or Corner Cabinet
","offices, room, desk, rooms, seats"
17174,"Which is wider, and thus has more [MASK], secretary desk or Corner Cabinet
","offices, room, desk, rooms, seats"
17175,"Which is wider, and thus has more [MASK], secretary desk or Corner chair
","chairs, desk, room, seats, seating"
17176,"Which is wider, and thus has more [MASK], secretary desk or Coromandel lacquer
","drawers, furniture, room, space, rooms"
17177,"Which is wider, and thus has more [MASK], secretary desk or cue stand
","seating, desk, seats, room, chairs"
17178,"Which is wider, and thus has more [MASK], secretary desk or Curule Chair
","offices, room, desk, rooms, classrooms"
17179,"Which is wider, and thus has more [MASK], secretary desk or cylinder desk
","room, drawers, space, desk, seats"
17180,"Which is wider, and thus has more [MASK], secretary desk or day bed
","room, rooms, offices, desk, classrooms"
17181,"Which is wider, and thus has more [MASK], secretary desk or dresser-litter bin
","room, drawers, desk, furniture, toilets"
17182,"Which is wider, and thus has more [MASK], secretary desk or Drop-front desk
","room, space, spacious, desk, drawers"
17183,"Which is wider, and thus has more [MASK], secretary desk or Drop-front secretary
","offices, room, desk, seats, space"
17184,"Which is wider, and thus has more [MASK], secretary desk or Easy Chair
","offices, room, desk, rooms, seats"
17185,"Which is wider, and thus has more [MASK], secretary desk or entertainment center
","offices, classrooms, rooms, room, seats"
17186,"Which is wider, and thus has more [MASK], secretary desk or Escrivaninha Cômoda-Escrivaninha
","offices, classrooms, rooms, room, seats"
17187,"Which is wider, and thus has more [MASK], secretary desk or Escrivaninha Portátil
","offices, rooms, room, seats, classrooms"
17188,"Which is wider, and thus has more [MASK], secretary desk or Estante Infantil
","offices, room, rooms, space, desk"
17189,"Which is wider, and thus has more [MASK], secretary desk or Fall-front Secretary
","room, desk, offices, space, seating"
17190,"Which is wider, and thus has more [MASK], secretary desk or Flower Stand
","room, offices, desk, rooms, space"
17191,"Which is wider, and thus has more [MASK], secretary desk or folding stool
","chairs, seating, desk, seats, room"
17192,"Which is wider, and thus has more [MASK], secretary desk or foot shelf
","room, desk, drawers, space, seating"
17193,"Which is wider, and thus has more [MASK], secretary desk or four-poster bed
","room, spacious, rooms, desk, chairs"
17194,"Which is wider, and thus has more [MASK], secretary desk or furniture component
","furniture, desk, room, seating, drawers"
17195,"Which is wider, and thus has more [MASK], secretary desk or Gallery Structure
","room, offices, rooms, desk, seating"
17196,"Which is wider, and thus has more [MASK], secretary desk or Gaming Table
","offices, room, desk, rooms, seats"
17197,"Which is wider, and thus has more [MASK], secretary desk or garden furniture
","furniture, room, seating, chairs, rooms"
17198,"Which is wider, and thus has more [MASK], secretary desk or giant furniture
","chairs, furniture, room, desk, drawers"
17199,"Which is wider, and thus has more [MASK], secretary desk or Guangzhou-style furniture
","comfortable, spacious, ornate, expensive, furniture"
17200,"Which is wider, and thus has more [MASK], secretary desk or hanger floor
","room, space, rooms, seating, seats"
17201,"Which is wider, and thus has more [MASK], secretary desk or home apothecary
","rooms, room, offices, furniture, classrooms"
17202,"Which is wider, and thus has more [MASK], secretary desk or keeps food
","room, rooms, space, chairs, offices"
17203,"Which is wider, and thus has more [MASK], secretary desk or kitchen sink
","room, drawers, bedrooms, rooms, kitchen"
17204,"Which is wider, and thus has more [MASK], secretary desk or knickknacks shelf
","drawers, room, rooms, chairs, furniture"
17205,"Which is wider, and thus has more [MASK], secretary desk or lacquered furniture
","ornate, comfortable, expensive, spacious, furniture"
17206,"Which is wider, and thus has more [MASK], secretary desk or Lazy Susan
","room, rooms, space, seating, seats"
17207,"Which is wider, and thus has more [MASK], secretary desk or leather furniture
","furniture, chairs, room, drawers, comfortable"
17208,"Which is wider, and thus has more [MASK], secretary desk or library steps
","classrooms, room, rooms, desk, offices"
17209,"Which is wider, and thus has more [MASK], secretary desk or Library Table
","room, offices, rooms, desk, classrooms"
17210,"Which is wider, and thus has more [MASK], secretary desk or Linen Press
","room, space, offices, seats, seating"
17211,"Which is wider, and thus has more [MASK], secretary desk or litter box
","room, desk, seats, seating, furniture"
17212,"Which is wider, and thus has more [MASK], secretary desk or liturgical furniture
","furniture, seating, drawers, desk, room"
17213,"Which is wider, and thus has more [MASK], secretary desk or low cabinet
","desk, offices, room, chairs, seats"
17214,"Which is wider, and thus has more [MASK], secretary desk or Macquarie Chest
","room, desk, offices, rooms, drawers"
17215,"Which is wider, and thus has more [MASK], secretary desk or magazine rack
","desk, room, drawers, seating, offices"
17216,"Which is wider, and thus has more [MASK], secretary desk or Marriage Chest
","room, desk, offices, rooms, drawers"
17217,"Which is wider, and thus has more [MASK], secretary desk or Mechanical table
","room, chairs, seating, seats, desk"
17218,"Which is wider, and thus has more [MASK], secretary desk or Medal cabinet
","offices, departments, room, chairs, seats"
17219,"Which is wider, and thus has more [MASK], secretary desk or Mesa Consolo
","offices, room, rooms, seats, space"
17220,"Which is wider, and thus has more [MASK], secretary desk or Mesa Criado-Mudo
","offices, room, rooms, seats, chairs"
17221,"Which is wider, and thus has more [MASK], secretary desk or Mesa Infantil
","room, desk, offices, space, seats"
